22.207853,0.10000000000439807,0.09999999999999991,9151858a-0195-4814-8878-2f32a29a1e04,logs/pc_snn_alpha.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.5,1.2,1.0,0.2,2021-01-09 17:29:08.249177
37.121777,0.10000000000054979,0.09999999999999991,6e4d1f8a-dc6e-49f2-8480-336a1a8531f5,logs/pc_snn_alpha.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.75,1.2,1.0,0.2,2021-01-09 17:29:23.384980
28.384867,0.10000000000494781,0.09999999999999991,c4db591b-71da-48d9-8a6f-ce6f57b05e6b,logs/pc_snn_alpha.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.65,1.2,1.0,0.2,2021-01-09 17:35:20.194434
32.072266,0.10000000000494781,0.09999999999999991,90334de2-d26e-4c59-b740-c0685b1a6df7,logs/pc_snn_alpha.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.7,1.2,1.0,0.2,2021-01-09 17:35:53.652836
149.67296,0.10000000000274875,0.09999999999999991,7fb76884-20df-4eb8-b17c-ede6f47d08a1,logs/pc_snn_alpha.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-09 17:36:05.426213
76.696304,0.10000000000219901,0.09999999999999991,b32bc53f-3f96-4f3c-a73d-98e3b1199e48,logs/pc_snn_alpha.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.9,1.2,1.0,0.2,2021-01-09 17:36:28.332558
43.684784,0.10000000000329852,0.09999999999999991,eda73dc2-a82d-451e-a59f-4ff61d77e63b,logs/pc_snn_alpha.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.8,1.2,1.0,0.2,2021-01-09 17:47:12.733874
23.761946,0.1000000000027488,0.09999999999999991,eacdcd94-bb09-48e0-9ae7-74307dfa7535,logs/pc_snn_alpha.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.55,1.2,1.0,0.2,2021-01-09 17:48:05.703436
25.742023,0.10000000000274885,0.09999999999999991,37f96896-9970-4603-845b-1e4db1446a35,logs/pc_snn_alpha.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.6,1.2,1.0,0.2,2021-01-09 17:49:38.812482
54.155487,0.10000000000329856,0.09999999999999991,6df76f0e-b182-4480-bcb2-5378e74997a6,logs/pc_snn_alpha.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.85,1.2,1.0,0.2,2021-01-09 17:51:43.934177
