1775.4789,2c00967d-bcb7-4090-9e2d-8ab2c865fa98,logs/snn_sweeps_alpha_vr.csv,193012823,data/smile_data_set/input_700_250_25.pkl,data/smile_data_set/smile95.pkl,700-400-250,1e-06,10000,0.96,0.20000000000000004,0.1
1720.8337,06e6c59d-3869-4017-948a-e99df31ab118,logs/snn_sweeps_alpha_vr.csv,193012823,data/smile_data_set/input_700_250_25.pkl,data/smile_data_set/smile95.pkl,700-400-250,1e-06,10000,0.96,0.15000000000000002,0.1
1673.5613,9fa4fb42-b6f3-4e72-8026-a961461485ac,logs/snn_sweeps_alpha_vr.csv,193012823,data/smile_data_set/input_700_250_25.pkl,data/smile_data_set/smile95.pkl,700-400-250,1e-06,10000,0.96,0.1,0.1
1839.2462,7e348157-1d43-4b99-8b1e-0c87d3579858,logs/snn_sweeps_alpha_vr.csv,193012823,data/smile_data_set/input_700_250_25.pkl,data/smile_data_set/smile95.pkl,700-400-250,1e-06,10000,0.96,0.25000000000000006,0.1
1917.366,1a19dcf9-c80e-4ad4-bb12-bc1ac8d772e0,logs/snn_sweeps_alpha_vr.csv,193012823,data/smile_data_set/input_700_250_25.pkl,data/smile_data_set/smile95.pkl,700-400-250,1e-06,10000,0.96,0.30000000000000004,0.1
2004.7091,4cb4a495-0579-4412-8d38-f1e1e80c60bd,logs/snn_sweeps_alpha_vr.csv,193012823,data/smile_data_set/input_700_250_25.pkl,data/smile_data_set/smile95.pkl,700-400-250,1e-06,10000,0.96,0.3500000000000001,0.1
2230.8633,0faebcc0-a3c5-462a-a3d4-470c86148e37,logs/snn_sweeps_alpha_vr.csv,193012823,data/smile_data_set/input_700_250_25.pkl,data/smile_data_set/smile95.pkl,700-400-250,1e-06,10000,0.96,0.45000000000000007,0.1
2555.9739,32c4099c-8935-40e9-a908-a9ac94ec1a6a,logs/snn_sweeps_alpha_vr.csv,193012823,data/smile_data_set/input_700_250_25.pkl,data/smile_data_set/smile95.pkl,700-400-250,1e-06,10000,0.96,0.5500000000000002,0.1
2106.4568,d764b895-51a6-443d-9e59-d14c11b7e933,logs/snn_sweeps_alpha_vr.csv,193012823,data/smile_data_set/input_700_250_25.pkl,data/smile_data_set/smile95.pkl,700-400-250,1e-06,10000,0.96,0.40000000000000013,0.1
2776.8455,277d3391-171c-40f9-9012-ada45e38e970,logs/snn_sweeps_alpha_vr.csv,193012823,data/smile_data_set/input_700_250_25.pkl,data/smile_data_set/smile95.pkl,700-400-250,1e-06,10000,0.96,0.6000000000000002,0.1
2376.839,993fa453-5edd-4c0e-bc43-4138d75b3d15,logs/snn_sweeps_alpha_vr.csv,193012823,data/smile_data_set/input_700_250_25.pkl,data/smile_data_set/smile95.pkl,700-400-250,1e-06,10000,0.96,0.5000000000000001,0.1
3055.0137,8cd876ff-4e3c-4920-b1a2-2b75e5cc7b0e,logs/snn_sweeps_alpha_vr.csv,193012823,data/smile_data_set/input_700_250_25.pkl,data/smile_data_set/smile95.pkl,700-400-250,1e-06,10000,0.96,0.6500000000000001,0.1
3417.081,25917a86-78b3-4098-b582-399dca94bd25,logs/snn_sweeps_alpha_vr.csv,193012823,data/smile_data_set/input_700_250_25.pkl,data/smile_data_set/smile95.pkl,700-400-250,1e-06,10000,0.96,0.7000000000000002,0.1
3909.9688,e19b292f-061f-488d-8d9c-ca06e2480c2e,logs/snn_sweeps_alpha_vr.csv,193012823,data/smile_data_set/input_700_250_25.pkl,data/smile_data_set/smile95.pkl,700-400-250,1e-06,10000,0.96,0.7500000000000002,0.1
11539.3545,38e3dd8d-bd36-4229-8e18-8f1d015bfdf1,logs/snn_sweeps_alpha_vr.csv,193012823,data/smile_data_set/input_700_250_25.pkl,data/smile_data_set/smile95.pkl,700-400-250,1e-06,10000,0.96,0.9500000000000003,0.1
5671.607,cb15ce9a-66e4-45e4-8b53-18d2a40c949e,logs/snn_sweeps_alpha_vr.csv,193012823,data/smile_data_set/input_700_250_25.pkl,data/smile_data_set/smile95.pkl,700-400-250,1e-06,10000,0.96,0.8500000000000002,0.1
4606.4155,b2a7058b-ef3b-45e9-a157-5178545e6081,logs/snn_sweeps_alpha_vr.csv,193012823,data/smile_data_set/input_700_250_25.pkl,data/smile_data_set/smile95.pkl,700-400-250,1e-06,10000,0.96,0.8000000000000002,0.1
7504.323,e0b0cffa-77d9-4e46-9ad2-3247dc476458,logs/snn_sweeps_alpha_vr.csv,193012823,data/smile_data_set/input_700_250_25.pkl,data/smile_data_set/smile95.pkl,700-400-250,1e-06,10000,0.96,0.9000000000000002,0.1
45614.5,470363de-7ba0-4258-82e3-c9cce4b9b241,logs/snn_sweeps_alpha_vr.csv,193012823,data/smile_data_set/input_700_250_25.pkl,data/smile_data_set/smile95.pkl,700-400-250,1e-06,10000,0.96,1.0000000000000004,0.1
