1.8002521,0.6394557831238727,0.6111111111111112,9e5c29e5-54c4-4f8e-9cc4-915cde9bae19,logs/smile_adam_w-scale.csv,193012823,DVS_Gestures,2048-500-100-11,0.001,20,0.1,128,0.875,1.15,1.0,0.85,2021-01-05 19:19:55.387383
1.7614123,0.7397959183673469,0.71875,9239a4bb-cff0-4af2-8de2-7dbb76483e6e,logs/smile_adam_w-scale.csv,193012823,DVS_Gestures,2048-500-100-11,0.001,20,0.5,128,0.875,1.15,1.0,0.85,2021-01-05 19:20:13.454218
1.7984802,0.6454081640762537,0.5486111111111112,84e23375-2b5a-4e38-acf3-dd9142a5816d,logs/smile_adam_w-scale.csv,235899598,DVS_Gestures,2048-500-100-11,0.001,20,0.1,128,0.875,1.15,1.0,0.85,2021-01-05 19:37:43.112687
1.7616782,0.7380952385007119,0.7152777777777778,99bb99c2-aaed-4f0b-8872-15c11dd635ca,logs/smile_adam_w-scale.csv,235899598,DVS_Gestures,2048-500-100-11,0.001,20,0.5,128,0.875,1.15,1.0,0.85,2021-01-05 19:37:49.873945
1.7471805,0.83078231292517,0.7986111111111112,ffd6f470-300b-424d-9dab-cffe7044132e,logs/smile_adam_w-scale.csv,235899598,DVS_Gestures,2048-500-100-11,0.001,20,1.0,128,0.875,1.15,1.0,0.85,2021-01-05 19:37:55.770790
1.7359418,0.8622448987701312,0.8125,cbf3210c-bbc3-4c8c-a590-c9086685c2a9,logs/smile_adam_w-scale.csv,235899598,DVS_Gestures,2048-500-100-11,0.001,20,1.5,128,0.875,1.15,1.0,0.85,2021-01-05 19:37:58.747493
1.7355982,0.873299320133365,0.8263888888888888,2dccd488-cf56-4051-9041-e7c83d94d7c4,logs/smile_adam_w-scale.csv,235899598,DVS_Gestures,2048-500-100-11,0.001,20,2.0,128,0.875,1.15,1.0,0.85,2021-01-05 19:38:17.852742
1.7881398,0.6709183673469388,0.5729166666666666,3e101916-c315-458f-a614-df0fe80acedf,logs/smile_adam_w-scale.csv,8627169,DVS_Gestures,2048-500-100-11,0.001,20,0.1,128,0.875,1.15,1.0,0.85,2021-01-05 19:55:48.555452
1.761676,0.7363945586340768,0.6944444444444444,acf0d50b-4f10-453a-9855-fdaa9a7220c4,logs/smile_adam_w-scale.csv,8627169,DVS_Gestures,2048-500-100-11,0.001,20,0.5,128,0.875,1.15,1.0,0.85,2021-01-05 19:55:51.938431
1.7814623,0.796768707888467,0.7673611111111112,edffaa3b-92f2-425f-bbda-a89f5c1fcccf,logs/smile_adam_w-scale.csv,8627169,DVS_Gestures,2048-500-100-11,0.001,20,1.5,128,0.875,1.15,1.0,0.85,2021-01-05 19:56:02.647540
1.795042,0.7857142865252332,0.75,3fd4ca1b-bf05-48a7-9868-0088445a6974,logs/smile_adam_w-scale.csv,8627169,DVS_Gestures,2048-500-100-11,0.001,20,1.0,128,0.875,1.15,1.0,0.85,2021-01-05 19:56:09.186408
1.784701,0.8154761904761905,0.8020833333333334,abef2334-be0a-48f4-a735-c2d46567c10a,logs/smile_adam_w-scale.csv,8627169,DVS_Gestures,2048-500-100-11,0.001,20,2.0,128,0.875,1.15,1.0,0.85,2021-01-05 19:56:24.245134
