149.08554,0.10000000000329856,0.09999999999999991,aa2b6cfa-9f3b-485d-95f3-1f87b1135ff6,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-09 18:50:40.999790
149.21446,0.10000000000329852,0.09999999999999991,8af8e6ac-a3e1-4b3b-b05e-66550e0d9c22,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.95,1.2,1.0,0.01,2021-01-09 18:51:01.857451
146.9538,0.10000000000274875,0.09999999999999991,28e93a27-57de-4692-9932-22e7f062a167,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.95,1.2,1.0,0.1,2021-01-09 18:51:17.286553
141.63107,0.10000000000329858,0.09999999999999991,191ea336-432e-4778-9374-c24bfcac8e30,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.95,1.2,1.0,0.05,2021-01-09 18:51:18.840799
134.4311,0.10000000000439806,0.09999999999999991,2342ee5b-8cd8-431d-800d-93bd2dea271c,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.95,1.2,1.0,0.9,2021-01-09 19:14:20.682362
140.71675,0.10000000000659709,0.09999999999999991,ee3144aa-1c0a-4f02-acda-44080d44692a,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.95,1.2,1.0,0.5,2021-01-09 19:16:53.651692
136.5538,0.10000000000384826,0.09999999999999991,8cb287ae-e69a-4c6f-ad9d-763cd2fde9a2,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.95,1.2,1.0,1.0,2021-01-09 19:17:15.362946
135.56908,0.10000000000274878,0.09999999999999991,294c6dc1-e5c1-4cc3-a681-aa34a065fb18,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,0.001,10,2.0,128,30,0.95,1.2,1.0,0.75,2021-01-09 19:17:16.669984
141.52556,0.12132447888338352,0.12365470852017937,a06ced33-367c-42ff-94ac-4b20a1bfcbbf,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.01,2021-01-10 01:17:42.189869
108.15671,0.14917911824881439,0.1589686098654709,253fc94f-c897-4769-a2bf-d2a6fc3d5a9a,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.1,2021-01-10 01:18:45.120222
118.78948,0.12997601919069962,0.13643497757847534,7794bb12-7a47-43ef-8a10-bd39839b0ab7,logs/pc_snn_beta.csv,193012823,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.05,2021-01-10 01:19:19.435379
