Wall time,Step,Value
1645462370.046133,256,0.540771484375
1645462426.883327,512,0.5958251953125
1645462483.887592,768,0.594940185546875
1645462540.47409,1024,0.59222412109375
1645462624.464292,1280,0.582244873046875
1645462680.693399,1536,0.56915283203125
1645462736.992029,1792,0.5657958984375
1645462793.282429,2048,0.558929443359375
1645462849.565869,2304,0.556427001953125
1645462911.568089,2560,0.55157470703125
1645462968.087477,2816,0.552337646484375
1645463024.490633,3072,0.552703857421875
1645463081.152738,3328,0.55572509765625
1645463137.623028,3584,0.55474853515625
1645463200.410262,3840,0.561065673828125
1645463256.748039,4096,0.5640869140625
1645463313.112047,4352,0.56396484375
1645463369.730342,4608,0.566680908203125
1645463426.106486,4864,0.57403564453125
1645463487.287773,5120,0.57293701171875
1645463543.805237,5376,0.57281494140625
1645463600.184964,5632,0.57470703125
1645463656.53824,5888,0.57830810546875
1645463712.972733,6144,0.576690673828125
1645463774.781247,6400,0.584136962890625
1645463831.237094,6656,0.57830810546875
1645463887.653767,6912,0.57916259765625
1645463944.097585,7168,0.583160400390625
1645464001.125776,7424,0.5858154296875
1645464063.032988,7680,0.586761474609375
1645464119.470486,7936,0.58795166015625
1645464175.999039,8192,0.59033203125
1645464232.587233,8448,0.589019775390625
1645464289.051263,8704,0.591156005859375
1645464350.568986,8960,0.5953369140625
1645464407.169573,9216,0.586639404296875
1645464463.759524,9472,0.59918212890625
1645464520.369367,9728,0.5970458984375
1645464576.944197,9984,0.597381591796875
1645464638.1363,10240,0.588836669921875
1645464694.590543,10496,0.596923828125
1645464751.244361,10752,0.598236083984375
1645464807.676265,11008,0.600006103515625
1645464869.742117,11264,0.598388671875
1645464926.127158,11520,0.595550537109375
1645464982.5804312,11776,0.595367431640625
1645465039.205607,12032,0.60382080078125
1645465095.590912,12288,0.598724365234375
1645465158.099297,12544,0.600982666015625
1645465214.652249,12800,0.6016845703125
1645465271.240272,13056,0.605194091796875
1645465327.776184,13312,0.60858154296875
1645465384.299477,13568,0.606292724609375
1645465446.021632,13824,0.60455322265625
1645465502.501507,14080,0.610076904296875
1645465559.001659,14336,0.601043701171875
1645465615.498808,14592,0.606353759765625
1645465671.93604,14848,0.609832763671875
1645465733.029912,15104,0.60955810546875
1645465789.504564,15360,0.608062744140625
1645465846.188709,15616,0.606719970703125
1645465902.6851578,15872,0.61175537109375
1645465970.678923,16128,0.61077880859375
1645466032.716778,16384,0.61077880859375
1645466089.201715,16640,0.610595703125
1645466145.8161888,16896,0.611846923828125
1645466202.286118,17152,0.611907958984375
1645466258.888104,17408,0.6109619140625
1645466320.459557,17664,0.609283447265625
1645466377.0433338,17920,0.614227294921875
1645466433.369268,18176,0.612945556640625
1645466489.950949,18432,0.61834716796875
1645466546.387284,18688,0.615966796875
1645466607.78302,18944,0.6142578125
1645466664.283926,19200,0.615509033203125
1645466720.75679,19456,0.61279296875
1645466777.34608,19712,0.618927001953125
1645466833.715053,19968,0.618377685546875
1645466894.616447,20224,0.61920166015625
