Wall time,Step,Value
1645968827.467507,256,0.541290283203125
1645968885.153171,512,0.534210205078125
1645968952.7124166,768,0.539337158203125
1645969012.995949,1024,0.5411376953125
1645969077.455874,1280,0.544677734375
1645969134.10262,1536,0.543609619140625
1645969190.617598,1792,0.540985107421875
1645969247.19232,2048,0.543731689453125
1645969303.735523,2304,0.545745849609375
1645969365.700235,2560,0.54754638671875
1645969422.326648,2816,0.547027587890625
1645969478.902509,3072,0.548828125
1645969535.1110263,3328,0.543914794921875
1645969591.516596,3584,0.54766845703125
1645969655.9245539,3840,0.54693603515625
1645969712.216085,4096,0.54547119140625
1645969768.432202,4352,0.547607421875
1645969824.855128,4608,0.548553466796875
1645969881.160675,4864,0.543701171875
1645969942.0477,5120,0.5523681640625
1645969998.520691,5376,0.544891357421875
1645970055.022621,5632,0.54754638671875
1645970111.473719,5888,0.5501708984375
1645970167.964423,6144,0.55157470703125
1645970229.192164,6400,0.554779052734375
1645970285.550983,6656,0.549713134765625
1645970341.896376,6912,0.549224853515625
1645970398.592288,7168,0.553741455078125
1645970455.123082,7424,0.556976318359375
1645970516.400294,7680,0.555938720703125
1645970572.99334,7936,0.550872802734375
1645970629.272774,8192,0.556976318359375
1645970685.617904,8448,0.5555419921875
1645970741.953421,8704,0.558990478515625
1645970803.248473,8960,0.560150146484375
1645970859.790159,9216,0.5516357421875
1645970916.2391272,9472,0.55841064453125
1645970972.674713,9728,0.55743408203125
1645971029.190433,9984,0.560302734375
1645971090.243731,10240,0.550689697265625
1645971146.667463,10496,0.555755615234375
1645971203.092162,10752,0.554046630859375
1645971259.680483,11008,0.55853271484375
1645971320.833872,11264,0.552490234375
1645971377.484326,11520,0.559295654296875
1645971434.075929,11776,0.557464599609375
1645971490.925263,12032,0.558563232421875
1645971547.668857,12288,0.555694580078125
1645971609.411801,12544,0.55706787109375
1645971665.981786,12800,0.55718994140625
1645971722.608556,13056,0.563720703125
1645971779.051986,13312,0.557342529296875
1645971835.852313,13568,0.5621337890625
1645971897.243919,13824,0.55908203125
1645971954.020291,14080,0.560333251953125
1645972010.651668,14336,0.555938720703125
1645972066.969104,14592,0.55230712890625
1645972123.349305,14848,0.559478759765625
1645972184.539843,15104,0.56195068359375
1645972241.613493,15360,0.55975341796875
