Wall time,Step,Value
1645939785.458616,256,0.014035962522029877
1645939873.030142,512,0.02213956043124199
1645939960.93232,768,0.030243156477808952
1645940048.564508,1024,0.038346752524375916
1645940143.4085257,1280,0.046450354158878326
1645940231.078162,1536,0.05455394834280014
1645940318.606343,1792,0.06265754997730255
1645940406.3979342,2048,0.07076114416122437
1645940494.514854,2304,0.07886473834514618
1645940587.677849,2560,0.086968332529068
1645940675.6659882,2816,0.0950719341635704
1645940762.733206,3072,0.10317553579807281
1645940849.7490664,3328,0.11127912998199463
1645940937.499463,3584,0.11938272416591644
1645941030.250278,3840,0.12748631834983826
1645941117.997554,4096,0.13558992743492126
1645941206.393517,4352,0.14369352161884308
1645941294.617028,4608,0.1517971158027649
1645941382.554747,4864,0.1599007248878479
1645941475.207598,5120,0.16800430417060852
1645941563.425343,5376,0.17610791325569153
1645941651.1770382,5632,0.18421150743961334
1645941739.34818,5888,0.19231510162353516
1645941827.500809,6144,0.20041871070861816
1645941921.31311,6400,0.20852228999137878
1645942009.718542,6656,0.2166258990764618
1645942098.49531,6912,0.2247294932603836
1645942186.869975,7168,0.23283308744430542
1645942276.405875,7424,0.24093669652938843
1645942372.792496,7680,0.24904030561447144
1645942461.517809,7936,0.25714388489723206
1645942550.061955,8192,0.2652474641799927
1645942638.735949,8448,0.2733510732650757
1645942726.688945,8704,0.2814546823501587
1645942820.553775,8960,0.2895582914352417
1645942908.930276,9216,0.29766184091567993
1645942997.088733,9472,0.30576545000076294
1645943084.766929,9728,0.31386905908584595
1645943173.036666,9984,0.32197266817092896
1645943267.453787,10240,0.3300762474536896
1645943365.061916,10496,0.3381798565387726
1645943453.007064,10752,0.3462834656238556
1645943541.651957,11008,0.3543870449066162
1645943636.02362,11264,0.3624906539916992
1645943725.40575,11520,0.3705942630767822
1645943813.866618,11776,0.37869784235954285
1645943903.365233,12032,0.38680142164230347
1645943992.308089,12288,0.3949050307273865
1645944088.810759,12544,0.4030086398124695
1645944179.688092,12800,0.4111122488975525
1645944269.091591,13056,0.4192158579826355
1645944358.630995,13312,0.42731940746307373
1645944448.051831,13568,0.43542301654815674
1645944543.029129,13824,0.44352662563323975
1645944632.700147,14080,0.45163023471832275
1645944722.313228,14336,0.4597338140010834
1645944811.368001,14592,0.46783745288848877
1645944899.649842,14848,0.475941002368927
1645944993.932326,15104,0.48404461145401
1645945083.165485,15360,0.492148220539093
1645945173.192218,15616,0.500251829624176
1645945264.466544,15872,0.508355438709259
1645945354.2932348,16128,0.5164589881896973
1645945448.600267,16384,0.5245625972747803
1645945537.084208,16640,0.5326662063598633
1645945626.514036,16896,0.5407698154449463
1645945816.342946,17152,0.5488734245300293
1645946029.3166,17408,0.5569769740104675
1645946220.188606,17664,0.5650805830955505
1645946421.171893,17920,0.5731841921806335
1645946611.546428,18176,0.5812878012657166
1645946785.461059,18432,0.5893914103507996
1645946969.401038,18688,0.5974949598312378
1645947137.403032,18944,0.6055985689163208
1645947295.17113,19200,0.6137021780014038
1645947432.643052,19456,0.621805727481842
1645947552.069997,19712,0.629909336566925
1645947672.328084,19968,0.6380129456520081
1645947781.751303,20224,0.6461165547370911
1645947880.223552,20480,0.6542201638221741
1645948107.541871,20736,0.6623237729072571
1645948312.8262463,20992,0.6704273819923401
1645948517.532839,21248,0.6785309910774231
1645948744.051426,21504,0.6866345405578613
1645948959.506816,21760,0.6947381496429443
1645949187.002019,22016,0.7028417587280273
1645949406.116865,22272,0.7109453082084656
1645949636.531685,22528,0.7190489172935486
1645949859.945899,22784,0.7271525263786316
