Wall time,Step,Value
1645472083.64021,43264,0.0011825065594166517
1645472140.075628,43520,0.0011541692074388266
1645472196.3906887,43776,0.0011260735336691141
1645472257.902614,44032,0.0010982240783050656
1645472314.388822,44288,0.0010706261964514852
1645472370.934246,44544,0.0010432846611365676
1645472427.315048,44800,0.0010162044782191515
1645472488.704865,45056,0.00098939030431211
1645472545.272509,45312,0.0009628473781049252
1645472601.827596,45568,0.0009365800069645047
1645472658.279771,45824,0.0009105931967496872
1645472714.7646363,46080,0.000884891371242702
1645472776.401032,46336,0.0008594793034717441
1645472832.820977,46592,0.0008343615336343646
1645472889.177554,46848,0.000809542543720454
1645472945.496257,47104,0.0007850268157199025
1645473001.840795,47360,0.0007608186569996178
1645473063.267786,47616,0.0007369225495494902
1645473130.730582,47872,0.0007133426843211055
1645473187.001803,48128,0.0006900833104737103
1645473243.395138,48384,0.0006671486189588904
1645473299.671498,48640,0.0006445426261052489
1645473360.794169,48896,0.0006222694646567106
1645473417.019115,49152,0.0006003332091495395
1645473473.60496,49408,0.0005787377012893558
1645473530.090029,49664,0.0005574867827817798
1645473586.399167,49920,0.0005365844117477536
1645473647.787163,50176,0.000516034138854593
1645473704.104091,50432,0.0004958398058079183
1645473760.356503,50688,0.0004760049341712147
1645473816.756972,50944,0.0004565331619232893
1645473873.07702,51200,0.00043742795241996646
1645473933.869753,51456,0.0004186927108094096
1645473990.28515,51712,0.0004003308422397822
1645474046.600176,51968,0.00038234557723626494
1645474103.007382,52224,0.0003647402045316994
1645474159.3908658,52480,0.0003475178382359445
1645474220.722188,52736,0.00033068162156268954
1645474277.0994763,52992,0.0003142345231026411
1645474333.548918,53248,0.00029817945323884487
1645474390.002195,53504,0.0002825194096658379
1645474446.378825,53760,0.0002672570990398526
1645474507.822128,54016,0.0002523953444324434
1645474564.269691,54272,0.00023793675063643605
1645474620.803119,54528,0.00022388393699657172
1645474677.094094,54784,0.00021023940644226968
1645474733.542569,55040,0.0001970056036952883
1645474794.650916,55296,0.00018418492982164025
1645474851.164222,55552,0.0001717796694720164
1645474907.528709,55808,0.00015979204908944666
1645474963.999241,56064,0.0001482241932535544
1645475025.416839,56320,0.00013707822654396296
1645475081.609107,56576,0.00012635611346922815
1645475138.206841,56832,0.00011605978943407536
1645475194.6912751,57088,0.00010619110253173858
1645475251.07525,57344,9.675181354396045e-05
1645475312.305694,57600,8.774362504482269e-05
1645475368.630197,57856,7.916813774500042e-05
1645475425.2275183,58112,7.10269232513383e-05
1645475481.604938,58368,6.332139309961349e-05
1645475537.898222,58624,5.6052973377518356e-05
1645475599.314258,58880,4.9222944653593004e-05
1645475655.843012,59136,4.283253656467423e-05
1645475712.082421,59392,3.6882905988022685e-05
1645475768.3789032,59648,3.137511157547124e-05
1645475824.894717,59904,2.63101355812978e-05
1645475886.112684,60160,2.1688891138182953e-05
1645475942.331828,60416,1.751221134327352e-05
1645475998.888614,60672,1.3780841072730254e-05
1645476055.281139,60928,1.0495452443137765e-05
1645476111.647714,61184,7.656634807062801e-06
1645476173.24496,61440,5.2648888413386885e-06
1645476229.662735,61696,3.3206624721060507e-06
1645476286.098189,61952,1.8242844816995785e-06
1645476342.935631,62208,7.760368134768214e-07
1645476399.741833,62464,1.7609622204872721e-07
