Wall time,Step,Value
1645944358.630054,13312,4.619667015504092e-05
1645944448.051033,13568,4.601725231623277e-05
1645944543.028311,13824,4.583405825542286e-05
1645944632.699335,14080,4.564712435239926e-05
1645944722.31244,14336,4.545649062492885e-05
1645944811.3671,14592,4.526218617684208e-05
1645944899.648975,14848,4.5064247387927026e-05
1645944993.931424,15104,4.486271063797176e-05
1645945083.164677,15360,4.465760866878554e-05
1645945173.191415,15616,4.4448981498135254e-05
1645945264.465573,15872,4.423686186783016e-05
1645945354.292356,16128,4.4021297071594745e-05
1645945448.599345,16384,4.380231985123828e-05
1645945537.083417,16640,4.3579966586548835e-05
1645945626.513112,16896,4.3354280933272094e-05
1645945816.341998,17152,4.312530654715374e-05
1645946029.315738,17408,4.289307980798185e-05
1645946220.187836,17664,4.265763709554449e-05
1645946421.171116,17920,4.241903297952376e-05
1645946611.545538,18176,4.2177307477686554e-05
1645946785.459702,18432,4.1932493331842124e-05
1645946969.400251,18688,4.168464511167258e-05
1645947137.402228,18944,4.14338028349448e-05
1645947295.169674,19200,4.1180013795383275e-05
1645947432.642115,19456,4.092331801075488e-05
1645947552.069206,19712,4.066377368872054e-05
1645947672.327305,19968,4.0401413571089506e-05
1645947781.750368,20224,4.013629222754389e-05
1645947880.222757,20480,3.9868456951808184e-05
1645948107.54095,20736,3.959795503760688e-05
1645948312.825403,20992,3.932483377866447e-05
1645948517.531976,21248,3.9049140468705446e-05
1645948744.050594,21504,3.8770929677411914e-05
1645948959.505903,21760,3.8490252336487174e-05
1645949187.0011,22016,3.8207148463698104e-05
1645949406.115519,22272,3.792167626670562e-05
1645949636.5309093,22528,3.763389031519182e-05
1645949859.944639,22784,3.73438342649024e-05
1645950197.299207,23040,3.705156268551946e-05
1645950548.435751,23296,3.675713378470391e-05
1645950877.879116,23552,3.6460591218201444e-05
1645951209.387518,23808,3.616199683165178e-05
1645951531.001097,24064,3.586140155675821e-05
1645951836.819509,24320,3.5558852687245235e-05
1645952135.948332,24576,3.525441570673138e-05
1645952436.320662,24832,3.494813427096233e-05
1645952735.470046,25088,3.46400702255778e-05
1645953020.4909408,25344,3.433027814025991e-05
1645953284.75868,25600,3.401880894671194e-05
1645953566.081457,25856,3.370572812855244e-05
1645953832.063961,26112,3.3391079341527075e-05
1645954094.236823,26368,3.3074924431275576e-05
1645954372.164762,26624,3.275732524343766e-05
1645954615.922518,26880,3.243833634769544e-05
1645954865.607582,27136,3.21180050377734e-05
1645955104.244875,27392,3.179640771122649e-05
1645955342.439833,27648,3.1473584385821596e-05
1645955582.111615,27904,3.1149600545177236e-05
1645955801.645675,28160,3.082451439695433e-05
1645956029.225165,28416,3.049838232982438e-05
1645956234.925254,28672,3.017126437043771e-05
1645956446.4830568,28928,2.984321690746583e-05
1645956664.107991,29184,2.9514305424527265e-05
1645956821.371885,29440,2.9184580853325315e-05
1645956909.599131,29696,2.88541050394997e-05
1645956997.799939,29952,2.852293982869014e-05
1645957092.034108,30208,2.819114160956815e-05
1645957180.327217,30464,2.7858772227773443e-05
1645957267.851695,30720,2.7525889890966937e-05
1645957355.613153,30976,2.7192552806809545e-05
1645957443.254328,31232,2.685882463993039e-05
1645957536.918927,31488,2.6524761779000983e-05
1645957625.780072,31744,2.6190426069661044e-05
1645957724.068766,32000,2.5855875719571486e-05
1645957811.476599,32256,2.552117257437203e-05
1645957899.726114,32512,2.518637484172359e-05
1645957992.8940978,32768,2.4851542548276484e-05
1645958079.925857,33024,2.4516741177649237e-05
1645958167.289884,33280,2.4182025299523957e-05
1645958255.340837,33536,2.3847453121561557e-05
1645958349.141712,33792,2.3513090127380565e-05
1645958437.216108,34048,2.3178994524641894e-05
1645958525.492279,34304,2.2845224521006458e-05
1645958613.321005,34560,2.2511841962113976e-05
1645958700.9925828,34816,2.217890323663596e-05
1645958794.929037,35072,2.1846473828190938e-05
1645958883.889782,35328,2.151460648747161e-05
1645958972.985529,35584,2.1183366698096506e-05
1645959062.670483,35840,2.0852810848737136e-05
1645959151.997966,36096,2.0522998966043815e-05
1645959246.996138,36352,2.0193991076666862e-05
1645959336.564155,36608,1.9865843569277786e-05
1645959424.945926,36864,1.9538618289516307e-05
1645959513.414052,37120,1.921237344504334e-05
1645959602.222852,37376,1.888716360554099e-05
1645959696.829959,37632,1.8563054254627787e-05
1645959785.832511,37888,1.824009814299643e-05
1645959874.823931,38144,1.7918351659318432e-05
1645959963.286619,38400,1.7597878468222916e-05
1645960051.365286,38656,1.727873313939199e-05
1645960145.285513,38912,1.696097206149716e-05
1645960233.871979,39168,1.6644655261188745e-05
1645960321.886172,39424,1.632983548915945e-05
1645960411.337949,39680,1.6016569134080783e-05
1645960499.927757,39936,1.570491622260306e-05
1645960594.569262,40192,1.539493132440839e-05
1645960683.801027,40448,1.5086667190189473e-05
1645960773.449705,40704,1.4780182937101927e-05
1645960862.523648,40960,1.4475532225333154e-05
1645960952.49754,41216,1.4172767805575859e-05
1645961047.241367,41472,1.3871946975996252e-05
1645961136.34766,41728,1.3573121577792335e-05
1645961225.305463,41984,1.3276346180646215e-05
1645961325.785755,42240,1.2981674444745295e-05
1645961414.990991,42496,1.2689157301792875e-05
1645961509.34445,42752,1.239884841197636e-05
1645961599.256451,43008,1.2110800525988452e-05
1645961688.681068,43264,1.1825064575532451e-05
1645961778.402595,43520,1.154169331130106e-05
1645961867.842258,43776,1.1260734936513472e-05
1645961963.546945,44032,1.0982240382872988e-05
1645962052.038058,44288,1.0706261491577607e-05
1645962141.558929,44544,1.0432846465846524e-05
1645962230.141907,44800,1.0162044418393634e-05
1645962325.029741,45056,9.893903552438132e-06
1645962414.529795,45312,9.628472980693914e-06
1645962504.045623,45568,9.365799996885471e-06
1645962592.419733,45824,9.105930985242594e-06
1645962681.1081,46080,8.848914148984477e-06
1645962775.471576,46336,8.594793143856805e-06
1645962865.077477,46592,8.34361526358407e-06
1645962954.234032,46848,8.095425073406659e-06
1645963043.299255,47104,7.85026713856496e-06
1645963131.739339,47360,7.608186479046708e-06
1645963225.37465,47616,7.369225386355538e-06
1645963313.9277,47872,7.133427061489783e-06
1645963402.751895,48128,6.9008328864583746e-06
1645963491.192198,48384,6.671485607512295e-06
1645963580.769146,48640,6.445426606660476e-06
1645963674.978354,48896,6.222695446922444e-06
1645963763.36378,49152,6.003332600812428e-06
1645963852.780331,49408,5.787377176602604e-06
1645963941.619157,49664,5.5748682825651485e-06
1645964031.219181,49920,5.365844117477536e-06
1645964126.345748,50176,5.160341061127838e-06
1645964216.514493,50432,4.9583977670408785e-06
1645964306.539742,50688,4.760049250762677e-06
1645964396.490379,50944,4.565331437333953e-06
1645964486.345855,51200,4.374279797048075e-06
1645964581.112218,51456,4.186927071714308e-06
1645964669.72042,51712,4.00330827687867e-06
1645964759.024732,51968,3.823455699603073e-06
1645964848.206672,52224,3.6474020816967823e-06
1645964945.895214,52480,3.4751785733533325e-06
1645965038.535631,52736,3.306816097392584e-06
1645965126.614285,52992,3.142345121887047e-06
1645965214.928733,53248,2.9817945232935017e-06
1645965302.789918,53504,2.825194087563432e-06
1645965391.443978,53760,2.6725710995378904e-06
1645965485.85471,54016,2.5239532988052815e-06
1645965575.094842,54272,2.3793675154593075e-06
1645965662.973181,54528,2.238839215351618e-06
1645965751.681707,54784,2.102394091707538e-06
1645965840.6069016,55040,1.9700562461366644e-06
1645965934.200306,55296,1.8418493255012436e-06
1645966022.532553,55552,1.717796749289846e-06
1645966110.334943,55808,1.597920459062152e-06
1645966197.8280342,56064,1.4822420553173288e-06
1645966290.457675,56320,1.3707822290598415e-06
1645966378.927149,56576,1.263561102859967e-06
1645966468.555494,56832,1.1605977761064423e-06
1645966557.499417,57088,1.0619110071274918e-06
1645966646.909699,57344,9.67518076322449e-07
1645966742.05039,57600,8.774362072472286e-07
1645966831.247477,57856,7.916813729025307e-07
1645966920.002156,58112,7.102690915417043e-07
1645967008.578751,58368,6.332138582365587e-07
1645967097.452119,58624,5.605297133115528e-07
1645967192.8603163,58880,4.9222944653593e-07
1645967281.994315,59136,4.2832539293158334e-07
1645967370.81406,59392,3.6882903486912255e-07
1645967460.311455,59648,3.1375111575471237e-07
1645967549.308519,59904,2.63101355812978e-07
1645967644.230012,60160,2.1688890683435602e-07
1645967734.5799448,60416,1.7512212480141898e-07
1645967824.458219,60672,1.378084135694735e-07
1645967913.750418,60928,1.0495453039993663e-07
1645968002.290507,61184,7.656635148123314e-08
1645968097.264122,61440,5.264888613965013e-08
1645968185.716435,61696,3.32066250052776e-08
1645968274.91045,61952,1.8242843680127407e-08
1645968363.733286,62208,7.760367459752615e-09
1645968453.512155,62464,1.7609621538738907e-09
