Wall time,Step,Value
1645968827.468629,256,2331.04443359375
1645968885.154214,512,2331.04443359375
1645968952.7135243,768,2331.04443359375
1645969012.9968667,1024,2331.04443359375
1645969077.45708,1280,2331.04443359375
1645969134.103599,1536,2331.04443359375
1645969190.618597,1792,2331.04443359375
1645969247.193408,2048,2331.04443359375
1645969303.73658,2304,2331.04443359375
1645969365.701423,2560,2331.04443359375
1645969422.327556,2816,2331.04443359375
1645969478.903659,3072,2331.04443359375
1645969535.111966,3328,2331.04443359375
1645969591.517611,3584,2331.04443359375
1645969655.925622,3840,2331.04443359375
1645969712.21696,4096,2331.04443359375
1645969768.433338,4352,2331.04443359375
1645969824.856128,4608,2331.04443359375
1645969881.161636,4864,2331.04443359375
1645969942.048911,5120,2331.04443359375
1645969998.521709,5376,2331.04443359375
1645970055.023625,5632,2331.04443359375
1645970111.475156,5888,2331.04443359375
1645970167.965603,6144,2331.04443359375
1645970229.19311,6400,2331.04443359375
1645970285.551952,6656,2331.04443359375
1645970341.897307,6912,2331.04443359375
1645970398.593419,7168,2331.04443359375
1645970455.124067,7424,2331.04443359375
1645970516.401266,7680,2331.04443359375
1645970572.994308,7936,2331.04443359375
1645970629.274028,8192,2331.04443359375
1645970685.618999,8448,2331.04443359375
1645970741.95451,8704,2331.04443359375
1645970803.249523,8960,2331.04443359375
1645970859.791165,9216,2331.04443359375
1645970916.240129,9472,2331.04443359375
1645970972.675711,9728,2331.04443359375
1645971029.191703,9984,2331.04443359375
1645971090.244959,10240,2331.04443359375
1645971146.668469,10496,2331.04443359375
1645971203.093118,10752,2331.04443359375
1645971259.681488,11008,2331.04443359375
1645971320.835,11264,2331.04443359375
1645971377.485411,11520,2331.04443359375
1645971434.076887,11776,2331.04443359375
1645971490.926375,12032,2331.04443359375
1645971547.670018,12288,2331.04443359375
1645971609.412717,12544,2331.04443359375
1645971665.982782,12800,2331.04443359375
1645971722.609569,13056,2331.04443359375
1645971779.052902,13312,2331.04443359375
1645971835.853501,13568,2331.04443359375
1645971897.245091,13824,2331.04443359375
1645971954.021251,14080,2331.04443359375
1645972010.652631,14336,2331.04443359375
1645972066.970057,14592,2331.04443359375
1645972123.35029,14848,2331.04443359375
1645972184.5408897,15104,2331.04443359375
1645972241.614504,15360,2331.04443359375
1645972298.620583,15616,2331.04443359375
1645972355.7806,15872,2331.04443359375
1645972423.673271,16128,2331.04443359375
1645972485.795571,16384,2331.04443359375
1645972542.0827,16640,2331.04443359375
1645972598.261051,16896,2331.04443359375
1645972654.694958,17152,2331.04443359375
1645972711.024809,17408,2331.04443359375
1645972772.506598,17664,2331.04443359375
1645972828.822007,17920,2331.04443359375
1645972885.201879,18176,2331.04443359375
