Wall time,Step,Value
1645972010.653815,14336,4.545649062492885e-05
1645972066.971394,14592,4.526218617684208e-05
1645972123.351475,14848,4.5064247387927026e-05
1645972184.542285,15104,4.486271063797176e-05
1645972241.615909,15360,4.465760866878554e-05
1645972298.621927,15616,4.4448981498135254e-05
1645972355.781791,15872,4.423686186783016e-05
1645972423.674656,16128,4.4021297071594745e-05
1645972485.796942,16384,4.380231985123828e-05
1645972542.083898,16640,4.3579966586548835e-05
1645972598.262296,16896,4.3354280933272094e-05
1645972654.69625,17152,4.312530654715374e-05
1645972711.026117,17408,4.289307980798185e-05
1645972772.507773,17664,4.265763709554449e-05
1645972828.823277,17920,4.241903297952376e-05
1645972885.203134,18176,4.2177307477686554e-05
1645972941.456926,18432,4.1932493331842124e-05
1645972997.715084,18688,4.168464511167258e-05
1645973059.010749,18944,4.14338028349448e-05
1645973115.474236,19200,4.1180013795383275e-05
1645973171.670547,19456,4.092331801075488e-05
1645973227.983396,19712,4.066377368872054e-05
1645973284.512267,19968,4.0401413571089506e-05
1645973345.50524,20224,4.013629222754389e-05
1645973401.979225,20480,3.9868456951808184e-05
1645973458.4892778,20736,3.959795503760688e-05
1645973514.8497658,20992,3.932483377866447e-05
1645973571.37418,21248,3.9049140468705446e-05
1645973632.270358,21504,3.8770929677411914e-05
1645973688.650407,21760,3.8490252336487174e-05
1645973745.387381,22016,3.8207148463698104e-05
1645973801.70583,22272,3.792167626670562e-05
1645973862.438346,22528,3.763389031519182e-05
1645973918.628284,22784,3.73438342649024e-05
1645973975.0199842,23040,3.705156268551946e-05
1645974031.582104,23296,3.675713378470391e-05
1645974087.895276,23552,3.6460591218201444e-05
1645974149.020761,23808,3.616199683165178e-05
1645974205.6546743,24064,3.586140155675821e-05
1645974262.129652,24320,3.5558852687245235e-05
1645974318.787215,24576,3.525441570673138e-05
1645974375.431111,24832,3.494813427096233e-05
1645974438.77085,25088,3.46400702255778e-05
1645974495.254509,25344,3.433027814025991e-05
1645974551.644535,25600,3.401880894671194e-05
1645974607.969884,25856,3.370572812855244e-05
1645974664.237834,26112,3.3391079341527075e-05
1645974725.664722,26368,3.3074924431275576e-05
1645974781.916686,26624,3.275732524343766e-05
1645974838.322423,26880,3.243833634769544e-05
1645974894.704197,27136,3.21180050377734e-05
1645974951.255254,27392,3.179640771122649e-05
1645975012.633537,27648,3.1473584385821596e-05
1645975069.030542,27904,3.1149600545177236e-05
1645975125.710934,28160,3.082451439695433e-05
1645975182.317329,28416,3.049838232982438e-05
1645975238.7913427,28672,3.017126437043771e-05
1645975300.308051,28928,2.984321690746583e-05
1645975356.873844,29184,2.9514305424527265e-05
1645975413.139938,29440,2.9184580853325315e-05
1645975469.545409,29696,2.88541050394997e-05
1645975525.7951202,29952,2.852293982869014e-05
1645975586.974216,30208,2.819114160956815e-05
1645975643.556456,30464,2.7858772227773443e-05
1645975700.273534,30720,2.7525889890966937e-05
1645975757.080297,30976,2.7192552806809545e-05
1645975813.4423773,31232,2.685882463993039e-05
1645975874.276851,31488,2.6524761779000983e-05
1645975930.877711,31744,2.6190426069661044e-05
1645975998.256619,32000,2.5855875719571486e-05
1645976054.446815,32256,2.552117257437203e-05
1645976110.775081,32512,2.518637484172359e-05
1645976171.856115,32768,2.4851542548276484e-05
1645976228.341958,33024,2.4516741177649237e-05
1645976284.739361,33280,2.4182025299523957e-05
1645976341.137072,33536,2.3847453121561557e-05
1645976402.235328,33792,2.3513090127380565e-05
1645976458.537949,34048,2.3178994524641894e-05
1645976514.953776,34304,2.2845224521006458e-05
1645976571.267066,34560,2.2511841962113976e-05
1645976627.526761,34816,2.217890323663596e-05
1645976688.598033,35072,2.1846473828190938e-05
1645976744.811074,35328,2.151460648747161e-05
1645976801.216925,35584,2.1183366698096506e-05
1645976857.5286,35840,2.0852810848737136e-05
1645976913.785569,36096,2.0522998966043815e-05
1645976975.442777,36352,2.0193991076666862e-05
1645977031.6499,36608,1.9865843569277786e-05
1645977087.931622,36864,1.9538618289516307e-05
1645977144.495509,37120,1.921237344504334e-05
1645977200.796684,37376,1.888716360554099e-05
1645977262.105179,37632,1.8563054254627787e-05
1645977318.461143,37888,1.824009814299643e-05
1645977374.715307,38144,1.7918351659318432e-05
1645977431.021335,38400,1.7597878468222916e-05
1645977487.320673,38656,1.727873313939199e-05
1645977548.193918,38912,1.696097206149716e-05
1645977604.466642,39168,1.6644655261188745e-05
1645977660.729347,39424,1.632983548915945e-05
1645977717.172696,39680,1.6016569134080783e-05
1645977773.816259,39936,1.570491622260306e-05
1645977834.697819,40192,1.539493132440839e-05
1645977891.055323,40448,1.5086667190189473e-05
1645977947.346743,40704,1.4780182937101927e-05
1645978003.680855,40960,1.4475532225333154e-05
1645978059.9157052,41216,1.4172767805575859e-05
1645978121.364984,41472,1.3871946975996252e-05
1645978177.557333,41728,1.3573121577792335e-05
1645978233.990356,41984,1.3276346180646215e-05
1645978290.446861,42240,1.2981674444745295e-05
1645978347.04138,42496,1.2689157301792875e-05
1645978408.68252,42752,1.239884841197636e-05
1645978464.939912,43008,1.2110800525988452e-05
1645978521.290605,43264,1.1825064575532451e-05
1645978577.678419,43520,1.154169331130106e-05
1645978634.015915,43776,1.1260734936513472e-05
1645978695.004909,44032,1.0982240382872988e-05
1645978751.375097,44288,1.0706261491577607e-05
1645978807.702061,44544,1.0432846465846524e-05
1645978864.21126,44800,1.0162044418393634e-05
1645978925.166439,45056,9.893903552438132e-06
1645978981.416485,45312,9.628472980693914e-06
1645979037.660867,45568,9.365799996885471e-06
1645979093.939057,45824,9.105930985242594e-06
1645979150.285439,46080,8.848914148984477e-06
1645979211.789363,46336,8.594793143856805e-06
1645979268.148849,46592,8.34361526358407e-06
1645979324.491287,46848,8.095425073406659e-06
1645979380.811143,47104,7.85026713856496e-06
1645979437.254168,47360,7.608186479046708e-06
1645979498.186957,47616,7.369225386355538e-06
1645979554.548351,47872,7.133427061489783e-06
1645979622.253492,48128,6.9008328864583746e-06
1645979678.753276,48384,6.671485607512295e-06
1645979735.2871,48640,6.445426606660476e-06
1645979796.282949,48896,6.222695446922444e-06
1645979852.671821,49152,6.003332600812428e-06
1645979909.00599,49408,5.787377176602604e-06
1645979965.279794,49664,5.5748682825651485e-06
1645980021.596455,49920,5.365844117477536e-06
1645980083.449323,50176,5.160341061127838e-06
1645980139.802751,50432,4.9583977670408785e-06
1645980196.19991,50688,4.760049250762677e-06
1645980252.552545,50944,4.565331437333953e-06
1645980308.941642,51200,4.374279797048075e-06
1645980370.3386571,51456,4.186927071714308e-06
1645980426.716686,51712,4.00330827687867e-06
1645980483.247845,51968,3.823455699603073e-06
1645980539.825217,52224,3.6474020816967823e-06
1645980596.216054,52480,3.4751785733533325e-06
1645980657.423715,52736,3.306816097392584e-06
1645980713.7291877,52992,3.142345121887047e-06
1645980770.26168,53248,2.9817945232935017e-06
1645980826.517702,53504,2.825194087563432e-06
1645980883.309342,53760,2.6725710995378904e-06
1645980944.190313,54016,2.5239532988052815e-06
1645981000.630706,54272,2.3793675154593075e-06
1645981056.959621,54528,2.238839215351618e-06
1645981113.343255,54784,2.102394091707538e-06
1645981169.688135,55040,1.9700562461366644e-06
1645981230.628357,55296,1.8418493255012436e-06
1645981286.966315,55552,1.717796749289846e-06
1645981343.356076,55808,1.597920459062152e-06
1645981399.763757,56064,1.4822420553173288e-06
1645981460.994564,56320,1.3707822290598415e-06
1645981517.367988,56576,1.263561102859967e-06
1645981573.798296,56832,1.1605977761064423e-06
1645981630.438316,57088,1.0619110071274918e-06
1645981686.712871,57344,9.67518076322449e-07
1645981748.026612,57600,8.774362072472286e-07
1645981804.547224,57856,7.916813729025307e-07
1645981860.869391,58112,7.102690915417043e-07
1645981917.228416,58368,6.332138582365587e-07
1645981973.634538,58624,5.605297133115528e-07
1645982034.359223,58880,4.9222944653593e-07
1645982090.780278,59136,4.2832539293158334e-07
1645982147.19997,59392,3.6882903486912255e-07
1645982203.588775,59648,3.1375111575471237e-07
1645982260.0946887,59904,2.63101355812978e-07
1645982321.4552,60160,2.1688890683435602e-07
1645982377.8315022,60416,1.7512212480141898e-07
1645982434.324305,60672,1.378084135694735e-07
1645982490.66054,60928,1.0495453039993663e-07
1645982547.145062,61184,7.656635148123314e-08
1645982608.127297,61440,5.264888613965013e-08
1645982664.462678,61696,3.32066250052776e-08
1645982720.872398,61952,1.8242843680127407e-08
1645982777.449883,62208,7.760367459752615e-09
1645982833.783508,62464,1.7609621538738907e-09
