Wall time,Step,Value
1645462370.047186,256,3338.128662109375
1645462426.884732,512,3338.128662109375
1645462483.890133,768,3338.128662109375
1645462540.475102,1024,3338.128662109375
1645462624.465304,1280,3338.128662109375
1645462680.694522,1536,3338.128662109375
1645462736.993232,1792,3338.128662109375
1645462793.283434,2048,3338.128662109375
1645462849.56682,2304,3338.128662109375
1645462911.569074,2560,3338.128662109375
1645462968.088606,2816,3338.128662109375
1645463024.491864,3072,3338.128662109375
1645463081.15371,3328,3338.128662109375
1645463137.624058,3584,3338.128662109375
1645463200.411329,3840,3338.128662109375
1645463256.748961,4096,3338.128662109375
1645463313.113064,4352,3338.128662109375
1645463369.731443,4608,3338.128662109375
1645463426.107517,4864,3338.128662109375
1645463487.288739,5120,3338.128662109375
1645463543.806366,5376,3338.128662109375
1645463600.186001,5632,3338.128662109375
1645463656.539196,5888,3338.128662109375
1645463712.973685,6144,3338.128662109375
1645463774.782195,6400,3338.128662109375
1645463831.238212,6656,3338.128662109375
1645463887.654805,6912,3338.128662109375
1645463944.0987022,7168,3338.128662109375
1645464001.126738,7424,3338.128662109375
1645464063.033937,7680,3338.128662109375
1645464119.471628,7936,3338.128662109375
1645464176.0001,8192,3338.128662109375
1645464232.588222,8448,3338.128662109375
1645464289.052392,8704,3338.128662109375
1645464350.569913,8960,3338.128662109375
1645464407.1705737,9216,3338.128662109375
1645464463.76068,9472,3338.128662109375
1645464520.3705053,9728,3338.128662109375
1645464576.945397,9984,3338.128662109375
1645464638.1372921,10240,3338.128662109375
1645464694.591578,10496,3338.128662109375
1645464751.245568,10752,3338.128662109375
1645464807.677183,11008,3338.128662109375
1645464869.743142,11264,3338.128662109375
1645464926.128347,11520,3338.128662109375
1645464982.581448,11776,3338.128662109375
1645465039.2065952,12032,3338.128662109375
1645465095.592098,12288,3338.128662109375
1645465158.100415,12544,3338.128662109375
1645465214.653342,12800,3338.128662109375
1645465271.241402,13056,3338.128662109375
1645465327.7771719,13312,3338.128662109375
1645465384.3005,13568,3338.128662109375
1645465446.022734,13824,3338.128662109375
1645465502.502571,14080,3338.128662109375
1645465559.002623,14336,3338.128662109375
1645465615.499821,14592,3338.128662109375
1645465671.936998,14848,3338.128662109375
1645465733.030932,15104,3338.128662109375
1645465789.50555,15360,3338.128662109375
1645465846.189755,15616,3338.128662109375
1645465902.686095,15872,3338.128662109375
1645465970.6799,16128,3338.128662109375
1645466032.7177563,16384,3338.128662109375
1645466089.202814,16640,3338.128662109375
1645466145.817318,16896,3338.128662109375
