Wall time,Step,Value
1645939785.456635,256,3338.128662109375
1645939873.028146,512,3338.128662109375
1645939960.930177,768,3338.128662109375
1645940048.562493,1024,3338.128662109375
1645940143.406539,1280,3338.128662109375
1645940231.076178,1536,3338.128662109375
1645940318.604323,1792,3338.128662109375
1645940406.395717,2048,3338.128662109375
1645940494.5124958,2304,3338.128662109375
1645940587.67589,2560,3338.128662109375
1645940675.663994,2816,3338.128662109375
1645940762.731201,3072,3338.128662109375
1645940849.7470698,3328,3338.128662109375
1645940937.49731,3584,3338.128662109375
1645941030.2482123,3840,3338.128662109375
1645941117.995001,4096,3333.80078125
1645941206.391318,4352,3329.69384765625
1645941294.615049,4608,3318.3564453125
1645941382.552683,4864,3300.5234375
1645941475.205602,5120,3271.6103515625
1645941563.423329,5376,3260.511962890625
1645941651.175048,5632,3260.511962890625
1645941739.346033,5888,3260.511962890625
1645941827.498841,6144,3238.35205078125
1645941921.31101,6400,3074.73779296875
1645942009.716223,6656,3055.691650390625
1645942098.493047,6912,3051.74169921875
1645942186.867987,7168,3049.812255859375
1645942276.403902,7424,3049.812255859375
1645942372.790537,7680,3049.812255859375
1645942461.51576,7936,3049.812255859375
1645942550.059873,8192,3049.812255859375
1645942638.733794,8448,3049.812255859375
1645942726.686784,8704,3030.555419921875
1645942820.551685,8960,3009.828125
1645942908.928257,9216,3003.87451171875
1645942997.086558,9472,2986.84130859375
1645943084.764618,9728,2970.47802734375
1645943173.034458,9984,2960.96875
1645943267.451712,10240,2955.731689453125
1645943365.0599213,10496,2898.402099609375
1645943453.004697,10752,2645.152099609375
1645943541.649433,11008,2597.48974609375
1645943636.021517,11264,2564.515869140625
1645943725.403681,11520,2564.515869140625
1645943813.864355,11776,2555.650390625
1645943903.363119,12032,2549.173095703125
1645943992.306079,12288,2532.81884765625
1645944088.808535,12544,2515.0048828125
1645944179.6859531,12800,2505.716064453125
1645944269.089604,13056,2505.716064453125
1645944358.628755,13312,2505.02734375
1645944448.0497909,13568,2498.66015625
1645944543.027048,13824,2498.66015625
1645944632.698081,14080,2498.66015625
1645944722.311038,14336,2498.66015625
1645944811.365792,14592,2498.66015625
1645944899.64775,14848,2498.66015625
1645944993.930162,15104,2498.66015625
1645945083.163414,15360,2498.66015625
1645945173.190175,15616,2498.66015625
