Wall time,Step,Value
1645939785.455522,256,0.6734619140625
1645939873.027168,512,0.67236328125
1645939960.929094,768,0.672149658203125
1645940048.561531,1024,0.675506591796875
1645940143.405438,1280,0.666656494140625
1645940231.0751371,1536,0.661834716796875
1645940318.603379,1792,0.65838623046875
1645940406.394728,2048,0.65667724609375
1645940494.511563,2304,0.650970458984375
1645940587.674832,2560,0.648162841796875
1645940675.663027,2816,0.643218994140625
1645940762.7302122,3072,0.63531494140625
1645940849.746106,3328,0.615631103515625
1645940937.496342,3584,0.617279052734375
1645941030.247121,3840,0.620025634765625
1645941117.993803,4096,0.616363525390625
1645941206.39029,4352,0.615020751953125
1645941294.613993,4608,0.612823486328125
1645941382.551634,4864,0.61297607421875
1645941475.204537,5120,0.616424560546875
1645941563.422341,5376,0.606842041015625
1645941651.174085,5632,0.609222412109375
1645941739.344896,5888,0.60333251953125
1645941827.497843,6144,0.602325439453125
1645941921.309878,6400,0.59771728515625
1645942009.715235,6656,0.59674072265625
1645942098.492114,6912,0.589752197265625
1645942186.867055,7168,0.589996337890625
1645942276.402949,7424,0.588409423828125
1645942372.789584,7680,0.589630126953125
1645942461.514657,7936,0.58575439453125
1645942550.05887,8192,0.586883544921875
1645942638.732806,8448,0.5882568359375
1645942726.685543,8704,0.58612060546875
1645942820.55072,8960,0.588592529296875
1645942908.927342,9216,0.578887939453125
1645942997.085539,9472,0.5836181640625
1645943084.7636573,9728,0.577117919921875
1645943173.03332,9984,0.5811767578125
1645943267.450469,10240,0.572998046875
1645943365.058839,10496,0.575286865234375
1645943453.003709,10752,0.567474365234375
1645943541.64832,11008,0.569244384765625
1645943636.020437,11264,0.561065673828125
1645943725.402662,11520,0.568450927734375
1645943813.863432,11776,0.56658935546875
1645943903.361921,12032,0.56768798828125
1645943992.305187,12288,0.554534912109375
1645944088.807464,12544,0.558441162109375
1645944179.684772,12800,0.550994873046875
1645944269.088691,13056,0.552703857421875
1645944358.627809,13312,0.55340576171875
1645944448.048749,13568,0.558197021484375
1645944543.025808,13824,0.555084228515625
1645944632.697143,14080,0.55926513671875
1645944722.309916,14336,0.552276611328125
1645944811.364786,14592,0.551513671875
1645944899.646701,14848,0.55224609375
1645944993.929239,15104,0.550689697265625
1645945083.162306,15360,0.552276611328125
1645945173.189207,15616,0.553131103515625
1645945264.462955,15872,0.553192138671875
1645945354.289962,16128,0.5416259765625
1645945448.597044,16384,0.54144287109375
1645945537.081157,16640,0.5352783203125
1645945626.511022,16896,0.536529541015625
1645945816.339377,17152,0.537322998046875
1645946029.313382,17408,0.536224365234375
1645946220.185664,17664,0.53875732421875
1645946421.168687,17920,0.53411865234375
1645946611.543159,18176,0.53497314453125
1645946785.4561,18432,0.53778076171875
1645946969.397981,18688,0.536346435546875
1645947137.399931,18944,0.536407470703125
1645947295.166013,19200,0.535736083984375
1645947432.639797,19456,0.53497314453125
1645947552.066924,19712,0.5350341796875
1645947672.324968,19968,0.53955078125
1645947781.748066,20224,0.540069580078125
1645947880.22061,20480,0.544036865234375
1645948107.538434,20736,0.536834716796875
1645948312.822887,20992,0.532196044921875
1645948517.529529,21248,0.532562255859375
1645948744.0482008,21504,0.531280517578125
1645948959.503715,21760,0.53668212890625
1645949186.998402,22016,0.531982421875
1645949406.111799,22272,0.534393310546875
1645949636.528712,22528,0.540252685546875
1645949859.941087,22784,0.533203125
1645950197.296398,23040,0.5279541015625
1645950548.433544,23296,0.531768798828125
1645950877.876561,23552,0.53533935546875
1645951209.384635,23808,0.530517578125
1645951530.998737,24064,0.534393310546875
1645951836.81699,24320,0.53369140625
1645952135.945529,24576,0.536834716796875
1645952436.316943,24832,0.5389404296875
1645952735.467353,25088,0.538848876953125
1645953020.488519,25344,0.543060302734375
1645953284.756429,25600,0.542572021484375
1645953566.077762,25856,0.54254150390625
1645953832.061758,26112,0.540618896484375
1645954094.234219,26368,0.54296875
1645954372.162023,26624,0.54010009765625
1645954615.920035,26880,0.54486083984375
1645954865.603896,27136,0.54736328125
1645955104.2426748,27392,0.5369873046875
1645955342.436246,27648,0.54412841796875
1645955582.108469,27904,0.540252685546875
1645955801.6435063,28160,0.5428466796875
1645956029.221448,28416,0.5428466796875
1645956234.922766,28672,0.5445556640625
1645956446.480549,28928,0.5462646484375
1645956664.105749,29184,0.546844482421875
1645956821.369583,29440,0.550140380859375
1645956909.59683,29696,0.546142578125
1645956997.797713,29952,0.545379638671875
1645957092.031821,30208,0.551605224609375
1645957180.325069,30464,0.546478271484375
1645957267.849152,30720,0.54974365234375
1645957355.611084,30976,0.5474853515625
1645957443.25173,31232,0.555267333984375
1645957536.916773,31488,0.5538330078125
1645957625.777768,31744,0.550079345703125
1645957724.066565,32000,0.5526123046875
1645957811.474134,32256,0.5516357421875
1645957899.723992,32512,0.55224609375
1645957992.891933,32768,0.557098388671875
1645958079.923403,33024,0.5516357421875
1645958167.287606,33280,0.55621337890625
1645958255.338384,33536,0.549957275390625
1645958349.139563,33792,0.54852294921875
1645958437.213687,34048,0.554290771484375
1645958525.489724,34304,0.549407958984375
1645958613.318731,34560,0.55712890625
1645958700.990475,34816,0.55560302734375
1645958794.926671,35072,0.547760009765625
1645958883.887704,35328,0.55224609375
1645958972.982867,35584,0.55609130859375
1645959062.668332,35840,0.550445556640625
1645959151.995813,36096,0.550201416015625
1645959246.993488,36352,0.556121826171875
1645959336.562002,36608,0.55145263671875
1645959424.943606,36864,0.5491943359375
1645959513.41161,37120,0.55633544921875
1645959602.2204707,37376,0.5533447265625
1645959696.8277113,37632,0.54791259765625
1645959785.830429,37888,0.553741455078125
1645959874.821225,38144,0.54388427734375
1645959963.284441,38400,0.54937744140625
1645960051.362855,38656,0.55126953125
1645960145.283156,38912,0.54937744140625
1645960233.869546,39168,0.55194091796875
1645960321.883912,39424,0.5548095703125
1645960411.3355813,39680,0.551239013671875
1645960499.925595,39936,0.552825927734375
1645960594.567168,40192,0.5533447265625
1645960683.798252,40448,0.55157470703125
1645960773.447489,40704,0.554351806640625
1645960862.521211,40960,0.554962158203125
1645960952.495414,41216,0.552703857421875
1645961047.239145,41472,0.555419921875
1645961136.34535,41728,0.55615234375
1645961225.3032923,41984,0.55352783203125
1645961325.783614,42240,0.552459716796875
1645961414.988473,42496,0.55633544921875
1645961509.342381,42752,0.55487060546875
1645961599.254148,43008,0.557220458984375
1645961688.678834,43264,0.554840087890625
1645961778.400455,43520,0.561492919921875
1645961867.840123,43776,0.55438232421875
1645961963.544782,44032,0.55682373046875
1645962052.03596,44288,0.55694580078125
1645962141.556496,44544,0.554656982421875
1645962230.13973,44800,0.554901123046875
1645962325.027203,45056,0.554290771484375
1645962414.527542,45312,0.553680419921875
1645962504.043433,45568,0.562835693359375
1645962592.417616,45824,0.552032470703125
1645962681.105731,46080,0.55389404296875
1645962775.469239,46336,0.561248779296875
1645962865.075167,46592,0.5579833984375
1645962954.231848,46848,0.55657958984375
1645963043.297147,47104,0.556854248046875
1645963131.736994,47360,0.556365966796875
1645963225.372502,47616,0.557342529296875
1645963313.925571,47872,0.554962158203125
1645963402.74957,48128,0.558929443359375
1645963491.189899,48384,0.5570068359375
1645963580.766915,48640,0.553375244140625
1645963674.976115,48896,0.562164306640625
1645963763.361498,49152,0.555755615234375
1645963852.777978,49408,0.558685302734375
1645963941.616982,49664,0.564208984375
1645964031.216973,49920,0.56134033203125
1645964126.343655,50176,0.56072998046875
1645964216.51229,50432,0.562530517578125
1645964306.5374,50688,0.562347412109375
1645964396.488133,50944,0.55572509765625
1645964486.34331,51200,0.558685302734375
1645964581.110033,51456,0.55889892578125
1645964669.718268,51712,0.557220458984375
1645964759.02237,51968,0.562835693359375
1645964848.204419,52224,0.561676025390625
1645964945.893073,52480,0.559906005859375
1645965038.533316,52736,0.561920166015625
1645965126.6117692,52992,0.555938720703125
1645965214.926537,53248,0.56402587890625
1645965302.787744,53504,0.559234619140625
1645965391.441636,53760,0.5565185546875
1645965485.8523421,54016,0.555328369140625
1645965575.0926,54272,0.562255859375
1645965662.970687,54528,0.5579833984375
1645965751.679549,54784,0.554931640625
1645965840.604704,55040,0.5640869140625
1645965934.197812,55296,0.558319091796875
1645966022.530347,55552,0.5574951171875
1645966110.33247,55808,0.56005859375
1645966197.825783,56064,0.561126708984375
1645966290.455525,56320,0.558685302734375
1645966378.924747,56576,0.561004638671875
1645966468.553009,56832,0.563079833984375
1645966557.49716,57088,0.5595703125
1645966646.907287,57344,0.56719970703125
1645966742.047556,57600,0.557952880859375
1645966831.24529,57856,0.55926513671875
1645966919.99984,58112,0.56109619140625
1645967008.576296,58368,0.559356689453125
1645967097.449822,58624,0.55999755859375
1645967192.858201,58880,0.562713623046875
1645967281.99213,59136,0.55804443359375
1645967370.811988,59392,0.561676025390625
1645967460.309235,59648,0.556304931640625
1645967549.306365,59904,0.565765380859375
1645967644.227672,60160,0.56268310546875
1645967734.577712,60416,0.556915283203125
1645967824.456001,60672,0.55670166015625
1645967913.748245,60928,0.563385009765625
1645968002.288211,61184,0.560546875
1645968097.26196,61440,0.56109619140625
1645968185.71424,61696,0.562225341796875
1645968274.908132,61952,0.553253173828125
1645968363.7311318,62208,0.56201171875
1645968453.510005,62464,0.5662841796875
