Wall time,Step,Value
1645939785.459778,256,2306.220703125
1645939873.031423,512,2306.220703125
1645939960.933501,768,2306.220703125
1645940048.565712,1024,2306.220703125
1645940143.409698,1280,2306.220703125
1645940231.079354,1536,2306.220703125
1645940318.607507,1792,2306.220703125
1645940406.3991559,2048,2274.968994140625
1645940494.516116,2304,2114.94775390625
1645940587.6791072,2560,2065.33642578125
1645940675.667172,2816,2032.9659423828125
1645940762.734405,3072,1951.3927001953125
1645940849.750258,3328,1851.923095703125
1645940937.500803,3584,1848.1947021484375
1645941030.251461,3840,1843.9234619140625
1645941117.999151,4096,1840.3658447265625
1645941206.394738,4352,1837.5302734375
1645941294.61824,4608,1835.162353515625
1645941382.556038,4864,1832.4320068359375
1645941475.20874,5120,1828.039306640625
1645941563.426583,5376,1815.964599609375
1645941651.178383,5632,1792.2158203125
1645941739.349354,5888,1768.80908203125
1645941827.502035,6144,1752.4813232421875
1645941921.314326,6400,1740.55078125
1645942009.719813,6656,1730.385986328125
1645942098.496626,6912,1718.9013671875
1645942186.871181,7168,1709.359375
1645942276.407091,7424,1700.9383544921875
1645942372.793656,7680,1693.962890625
1645942461.519024,7936,1687.714111328125
1645942550.063303,8192,1683.0328369140625
1645942638.737141,8448,1677.75634765625
1645942726.69013,8704,1672.19873046875
1645942820.5552104,8960,1667.578125
1645942908.931622,9216,1664.27978515625
1645942997.090066,9472,1661.47021484375
1645943084.768133,9728,1658.531982421875
1645943173.037836,9984,1655.661376953125
1645943267.455189,10240,1652.8916015625
1645943365.063104,10496,1650.6162109375
1645943453.00828,10752,1648.4661865234375
1645943541.653537,11008,1646.0888671875
1645943636.024778,11264,1644.1162109375
1645943725.406952,11520,1642.235107421875
1645943813.8678184,11776,1640.9207763671875
1645943903.3664262,12032,1639.2923583984375
1645943992.309243,12288,1637.918212890625
1645944088.811961,12544,1636.664306640625
1645944179.68925,12800,1635.5628662109375
1645944269.0928733,13056,1634.358642578125
1645944358.632219,13312,1633.28173828125
1645944448.052999,13568,1632.5045166015625
1645944543.030339,13824,1631.779296875
1645944632.701334,14080,1630.962890625
1645944722.314417,14336,1630.45751953125
1645944811.369229,14592,1630.127197265625
1645944899.651108,14848,1629.191650390625
1645944993.933656,15104,1628.418212890625
1645945083.166705,15360,1627.805908203125
1645945173.193383,15616,1627.3212890625
1645945264.467769,15872,1626.64599609375
1645945354.29443,16128,1626.382568359375
1645945448.601516,16384,1626.1285400390625
1645945537.085363,16640,1625.730224609375
1645945626.515434,16896,1709.53076171875
1645945816.344282,17152,1701.8629150390625
1645946029.317946,17408,1695.448974609375
1645946220.189754,17664,1704.494384765625
1645946421.173059,17920,1695.104248046875
1645946611.547588,18176,1700.5400390625
1645946785.463011,18432,1704.0234375
1645946969.402263,18688,1698.36279296875
1645947137.404217,18944,1706.5509033203125
1645947295.1731813,19200,1703.6517333984375
1645947432.644269,19456,1709.6865234375
1645947552.071264,19712,1714.2823486328125
1645947672.329528,19968,1715.620361328125
1645947781.752567,20224,1721.60009765625
1645947880.224717,20480,1724.17919921875
1645948107.543266,20736,1637.947265625
1645948312.827413,20992,1633.322021484375
1645948517.534006,21248,1632.1204833984375
1645948744.05256,21504,1633.462890625
1645948959.508158,21760,1631.5321044921875
1645949187.003425,22016,1618.803955078125
1645949406.118727,22272,1614.868896484375
1645949636.532986,22528,1616.7481689453125
1645949859.9479423,22784,1605.49267578125
1645950197.301534,23040,1536.80712890625
1645950548.437861,23296,1539.029541015625
1645950877.881368,23552,1541.4306640625
1645951209.389879,23808,1547.1942138671875
1645951531.003274,24064,1546.9580078125
1645951836.821449,24320,1555.07666015625
1645952135.9507747,24576,1553.8184814453125
1645952436.324073,24832,1555.4510498046875
1645952735.472438,25088,1562.417724609375
1645953020.49296,25344,1561.067138671875
1645953284.760667,25600,1568.63134765625
1645953566.084605,25856,1563.56689453125
1645953832.065903,26112,1568.1993408203125
1645954094.2391202,26368,1574.8765869140625
1645954372.167102,26624,1569.559814453125
1645954615.924452,26880,1578.3631591796875
1645954865.611025,27136,1577.141357421875
1645955104.24689,27392,1579.9615478515625
1645955342.443142,27648,1582.572021484375
1645955582.114131,27904,1581.30322265625
1645955801.647759,28160,1590.76953125
1645956029.228536,28416,1584.486083984375
1645956234.927239,28672,1592.4749755859375
1645956446.485269,28928,1595.531982421875
1645956664.110247,29184,1588.429443359375
1645956821.373963,29440,1602.942626953125
1645956909.601239,29696,1598.0118408203125
1645956997.801892,29952,1601.2967529296875
1645957092.036289,30208,1607.53759765625
1645957180.329177,30464,1603.84228515625
1645957267.853679,30720,1612.9088134765625
1645957355.6152508,30976,1611.107421875
1645957443.256292,31232,1616.15966796875
1645957536.921083,31488,1622.730224609375
1645957625.7819939,31744,1619.0859375
1645957724.070776,32000,1628.1868896484375
1645957811.478613,32256,1631.6314697265625
1645957899.728093,32512,1635.6761474609375
1645957992.896241,32768,1641.5687255859375
1645958079.928016,33024,1644.927490234375
1645958167.292076,33280,1651.600341796875
1645958255.342881,33536,1578.88037109375
1645958349.143702,33792,1571.51513671875
1645958437.218079,34048,1568.62841796875
1645958525.494402,34304,1570.349853515625
1645958613.322961,34560,1578.19287109375
1645958700.994613,34816,1577.94677734375
1645958794.931165,35072,1570.046875
1645958883.8920083,35328,1567.2216796875
1645958972.987628,35584,1572.6173095703125
1645959062.672467,35840,1580.3876953125
1645959152.000191,36096,1580.00634765625
1645959246.998462,36352,1572.9007568359375
1645959336.566066,36608,1569.554443359375
1645959424.94798,36864,1571.8671875
1645959513.416075,37120,1579.138671875
1645959602.224836,37376,1578.883056640625
1645959696.831948,37632,1499.207275390625
1645959785.834595,37888,1495.2421875
1645959874.825875,38144,1496.253662109375
1645959963.288546,38400,1498.548583984375
1645960051.3676622,38656,1498.2850341796875
1645960145.287548,38912,1499.469970703125
1645960233.874047,39168,1498.105224609375
1645960321.888296,39424,1499.152099609375
1645960411.34009,39680,1498.940185546875
1645960499.929733,39936,1501.296142578125
1645960594.57138,40192,1503.03466796875
1645960683.8033578,40448,1500.8089599609375
1645960773.4517262,40704,1502.5926513671875
1645960862.525721,40960,1500.597900390625
1645960952.499536,41216,1500.435302734375
1645961047.243341,41472,1502.2564697265625
1645961136.349587,41728,1500.240478515625
1645961225.307407,41984,1501.998046875
1645961325.78776,42240,1499.9388427734375
1645961414.9932458,42496,1499.86474609375
1645961509.3465862,42752,1494.732177734375
1645961599.258412,43008,1516.55419921875
1645961688.683181,43264,1567.662353515625
1645961778.404547,43520,1564.4490966796875
1645961867.844187,43776,1516.800048828125
1645961963.548909,44032,1517.392333984375
1645962052.040064,44288,1508.5628662109375
1645962141.560928,44544,1525.377197265625
1645962230.1439333,44800,1503.374755859375
1645962325.03206,45056,1526.3699951171875
1645962414.5320342,45312,1520.111572265625
1645962504.04778,45568,1516.3046875
1645962592.421633,45824,1516.85302734375
1645962681.110064,46080,1516.0048828125
1645962775.473459,46336,1537.810546875
1645962865.079658,46592,1519.670654296875
1645962954.236246,46848,1532.68212890625
1645963043.301233,47104,1524.44921875
1645963131.741427,47360,1527.5
1645963225.3767,47616,1528.620361328125
1645963313.9296467,47872,1540.9527587890625
1645963402.753924,48128,1515.2147216796875
1645963491.194352,48384,1540.744384765625
1645963580.771111,48640,1540.077392578125
1645963674.980376,48896,1536.857421875
1645963763.365695,49152,1525.60107421875
1645963852.7823167,49408,1533.102783203125
1645963941.621074,49664,1564.3262939453125
1645964031.221114,49920,1563.005126953125
1645964126.347711,50176,1563.020263671875
1645964216.516497,50432,1570.5264892578125
1645964306.541711,50688,1572.9346923828125
1645964396.4924,50944,1571.0283203125
1645964486.348171,51200,1562.8544921875
1645964581.114167,51456,1564.7176513671875
1645964669.7224147,51712,1540.334228515625
1645964759.026745,51968,1539.6865234375
1645964848.208647,52224,1542.179931640625
1645964945.897161,52480,1549.6611328125
1645965038.537671,52736,1552.7998046875
1645965126.616283,52992,1540.2525634765625
1645965214.930966,53248,1539.564208984375
1645965302.791898,53504,1565.0782470703125
1645965391.446165,53760,1539.46435546875
1645965485.856831,54016,1539.415771484375
1645965575.096948,54272,1565.0355224609375
1645965662.975391,54528,1539.4056396484375
1645965751.684031,54784,1541.899169921875
1645965840.608835,55040,1562.525634765625
1645965934.202303,55296,1539.396240234375
1645966022.534592,55552,1565.02099609375
1645966110.336904,55808,1539.3985595703125
1645966197.830068,56064,1541.9013671875
1645966290.459851,56320,1562.5267333984375
1645966378.929076,56576,1539.404052734375
1645966468.55764,56832,1565.025390625
1645966557.501643,57088,1556.2724609375
1645966646.9116573,57344,1548.133056640625
1645966742.052439,57600,1551.240478515625
1645966831.249415,57856,1551.865234375
1645966920.004383,58112,1564.968505859375
1645967008.580686,58368,1556.21435546875
1645967097.454421,58624,1548.089599609375
1645967192.862483,58880,1564.337158203125
1645967281.996355,59136,1539.33740234375
