Namespace(alpha=0.95, alpha_vr=0.85, architecture='700-500-300-250', batch_size=128, data_set='Smile', epochs=10000, gamma=1.15, l_rate=0.001, log_file='logs/smile_adam_alpha.csv', seed=193012823, thr=1.0, w_scale=1.5)
Epoch 1823 679.6515 1.0000 1.0000
Epoch 1824 686.8654 1.0000 1.0000
Epoch 1825 665.4301 1.0000 1.0000
Epoch 1826 655.3491 1.0000 1.0000
Epoch 1827 644.8032 1.0000 1.0000
Epoch 1828 714.2151 0.0000 0.0000
Epoch 1829 675.0318 0.0000 0.0000
Epoch 1830 662.7040 1.0000 1.0000
Epoch 1831 646.2979 1.0000 1.0000
Epoch 1832 675.3903 1.0000 1.0000
Epoch 1833 659.8798 1.0000 1.0000
Epoch 1834 634.0339 1.0000 1.0000
Epoch 1835 649.2094 1.0000 1.0000
Epoch 1836 653.5449 0.0000 0.0000
Epoch 1837 659.5309 1.0000 1.0000
Epoch 1838 676.0443 1.0000 1.0000
Epoch 1839 684.9136 1.0000 1.0000
Epoch 1840 689.1304 0.0000 0.0000
Epoch 1841 668.1114 0.0000 0.0000
Epoch 1842 660.4208 1.0000 1.0000
Epoch 1843 663.3375 1.0000 1.0000
Epoch 1844 699.9313 1.0000 1.0000
Epoch 1845 699.6224 1.0000 1.0000
Epoch 1846 656.7196 1.0000 1.0000
Epoch 1847 678.5383 0.0000 0.0000
Epoch 1848 677.2508 1.0000 1.0000
Epoch 1849 644.0854 1.0000 1.0000
Epoch 1850 679.3632 1.0000 1.0000
Epoch 1851 687.7985 1.0000 1.0000
Epoch 1852 682.9442 1.0000 1.0000
Epoch 1853 713.7647 0.0000 0.0000
Epoch 1854 684.7803 0.0000 0.0000
Epoch 1855 718.0980 1.0000 1.0000
Epoch 1856 708.3210 1.0000 1.0000
Epoch 1857 739.8170 0.0000 0.0000
Epoch 1858 696.7984 0.0000 0.0000
Epoch 1859 707.6602 1.0000 1.0000
Epoch 1860 716.7844 1.0000 1.0000
Epoch 1861 727.7599 1.0000 1.0000
Epoch 1862 724.2584 1.0000 1.0000
Epoch 1863 698.0370 1.0000 1.0000
Epoch 1864 736.0530 1.0000 1.0000
Epoch 1865 719.6133 1.0000 1.0000
Epoch 1866 735.2000 1.0000 1.0000
Epoch 1867 701.6733 1.0000 1.0000
Epoch 1868 687.0471 1.0000 1.0000
Epoch 1869 688.6415 0.0000 0.0000
Epoch 1870 719.3706 0.0000 0.0000
Epoch 1871 716.5704 0.0000 0.0000
Epoch 1872 707.0529 0.0000 0.0000
Epoch 1873 672.0422 1.0000 1.0000
Epoch 1874 690.5941 1.0000 1.0000
Epoch 1875 728.9763 1.0000 1.0000
Epoch 1876 692.5569 1.0000 1.0000
Epoch 1877 709.6851 1.0000 1.0000
Epoch 1878 663.7563 1.0000 1.0000
Epoch 1879 673.1813 1.0000 1.0000
Epoch 1880 678.7668 1.0000 1.0000
Epoch 1881 670.7827 1.0000 1.0000
Epoch 1882 679.0997 1.0000 1.0000
Epoch 1883 678.0239 0.0000 0.0000
Epoch 1884 662.8700 1.0000 1.0000
Epoch 1885 669.1112 0.0000 0.0000
Epoch 1886 677.0118 0.0000 0.0000
Epoch 1887 708.1870 1.0000 1.0000
Epoch 1888 654.1533 1.0000 1.0000
Epoch 1889 724.9916 1.0000 1.0000
Epoch 1890 658.7077 1.0000 1.0000
Epoch 1891 690.8622 1.0000 1.0000
Epoch 1892 673.1161 1.0000 1.0000
Epoch 1893 684.4219 0.0000 0.0000
Epoch 1894 729.3553 0.0000 0.0000
Epoch 1895 675.5697 0.0000 0.0000
Epoch 1896 733.1106 1.0000 1.0000
Epoch 1897 656.4395 1.0000 1.0000
Epoch 1898 696.5051 1.0000 1.0000
Epoch 1899 649.4460 1.0000 1.0000
Epoch 1900 675.6522 1.0000 1.0000
Epoch 1901 703.8509 1.0000 1.0000
Epoch 1902 664.2556 0.0000 0.0000
Epoch 1903 683.6635 0.0000 0.0000
Epoch 1904 667.2314 0.0000 0.0000
Epoch 1905 725.2531 0.0000 0.0000
Epoch 1906 673.2813 1.0000 1.0000
Epoch 1907 679.8583 1.0000 1.0000
Epoch 1908 700.4785 1.0000 1.0000
Epoch 1909 699.4146 1.0000 1.0000
Epoch 1910 687.3370 1.0000 1.0000
Epoch 1911 672.4448 1.0000 1.0000
Epoch 1912 675.5601 1.0000 1.0000
Epoch 1913 677.4256 1.0000 1.0000
Epoch 1914 687.9053 1.0000 1.0000
Epoch 1915 668.5688 1.0000 1.0000
Epoch 1916 674.2720 1.0000 1.0000
Epoch 1917 684.0073 1.0000 1.0000
Epoch 1918 694.5344 1.0000 1.0000
Epoch 1919 661.4344 1.0000 1.0000
Epoch 1920 718.5441 1.0000 1.0000
Epoch 1921 663.7647 0.0000 0.0000
Epoch 1922 688.9584 0.0000 0.0000
Epoch 1923 690.1948 1.0000 1.0000
Epoch 1924 681.5382 1.0000 1.0000
Epoch 1925 680.9083 1.0000 1.0000
Epoch 1926 664.6566 1.0000 1.0000
Epoch 1927 699.1662 1.0000 1.0000
Epoch 1928 701.2633 1.0000 1.0000
Epoch 1929 681.5079 1.0000 1.0000
Epoch 1930 669.6390 1.0000 1.0000
Epoch 1931 682.3624 1.0000 1.0000
Epoch 1932 697.4754 0.0000 0.0000
Epoch 1933 688.8338 1.0000 1.0000
Epoch 1934 651.3018 1.0000 1.0000
Epoch 1935 681.8192 1.0000 1.0000
Epoch 1936 670.4694 1.0000 1.0000
Epoch 1937 681.4818 0.0000 0.0000
Epoch 1938 676.4440 1.0000 1.0000
Epoch 1939 663.3073 1.0000 1.0000
Epoch 1940 661.8886 1.0000 1.0000
Epoch 1941 708.2068 1.0000 1.0000
Epoch 1942 662.0541 0.0000 0.0000
Epoch 1943 672.0619 0.0000 0.0000
Epoch 1944 634.6063 1.0000 1.0000
Epoch 1945 677.6880 1.0000 1.0000
Epoch 1946 670.1191 1.0000 1.0000
Epoch 1947 685.5206 1.0000 1.0000
Epoch 1948 700.7698 1.0000 1.0000
Epoch 1949 665.5007 1.0000 1.0000
Epoch 1950 720.6291 0.0000 0.0000
Epoch 1951 703.8820 1.0000 1.0000
Epoch 1952 685.5802 0.0000 0.0000
Epoch 1953 682.0656 0.0000 0.0000
Epoch 1954 689.4097 1.0000 1.0000
Epoch 1955 686.6629 1.0000 1.0000
Epoch 1956 705.4269 1.0000 1.0000
Epoch 1957 708.5138 1.0000 1.0000
Epoch 1958 698.9991 1.0000 1.0000
Epoch 1959 697.3823 1.0000 1.0000
Epoch 1960 682.5844 1.0000 1.0000
Epoch 1961 686.7100 1.0000 1.0000
Epoch 1962 672.0626 1.0000 1.0000
Epoch 1963 708.6672 0.0000 0.0000
Epoch 1964 635.1349 1.0000 1.0000
Epoch 1965 659.2446 1.0000 1.0000
Epoch 1966 666.4406 1.0000 1.0000
Epoch 1967 650.5170 1.0000 1.0000
Epoch 1968 655.9775 1.0000 1.0000
Epoch 1969 690.5057 0.0000 0.0000
Epoch 1970 685.3241 0.0000 0.0000
Epoch 1971 656.9956 0.0000 0.0000
Epoch 1972 671.3769 1.0000 1.0000
Epoch 1973 673.4720 1.0000 1.0000
Epoch 1974 681.5438 1.0000 1.0000
Epoch 1975 665.1378 0.0000 0.0000
Epoch 1976 663.3282 1.0000 1.0000
Epoch 1977 676.3377 1.0000 1.0000
Epoch 1978 651.5437 1.0000 1.0000
Epoch 1979 651.8502 1.0000 1.0000
Epoch 1980 667.8581 1.0000 1.0000
Epoch 1981 694.0109 1.0000 1.0000
Epoch 1982 678.1527 1.0000 1.0000
Epoch 1983 645.4511 1.0000 1.0000
Epoch 1984 676.7993 1.0000 1.0000
Epoch 1985 704.0641 1.0000 1.0000
Epoch 1986 681.7651 0.0000 0.0000
Epoch 1987 716.0612 0.0000 0.0000
Epoch 1988 650.1279 1.0000 1.0000
Epoch 1989 720.3174 1.0000 1.0000
Epoch 1990 691.0306 1.0000 1.0000
Epoch 1991 714.8502 1.0000 1.0000
Epoch 1992 682.6944 1.0000 1.0000
Epoch 1993 725.3758 1.0000 1.0000
Epoch 1994 701.2144 1.0000 1.0000
Epoch 1995 686.5217 0.0000 0.0000
Epoch 1996 679.4900 0.0000 0.0000
Epoch 1997 672.8878 1.0000 1.0000
Epoch 1998 725.4521 1.0000 1.0000
Epoch 1999 682.1638 1.0000 1.0000
Epoch 2000 701.2011 1.0000 1.0000
Epoch 2001 661.2962 0.0000 0.0000
Epoch 2002 685.7815 0.0000 0.0000
Epoch 2003 676.3370 0.0000 0.0000
Epoch 2004 673.4042 0.0000 0.0000
Epoch 2005 665.4641 0.0000 0.0000
Epoch 2006 688.3206 1.0000 1.0000
Epoch 2007 665.6057 1.0000 1.0000
Epoch 2008 684.4727 1.0000 1.0000
Epoch 2009 656.9833 1.0000 1.0000
Epoch 2010 684.0967 1.0000 1.0000
Epoch 2011 641.8271 1.0000 1.0000
Epoch 2012 685.4203 1.0000 1.0000
Epoch 2013 660.7573 1.0000 1.0000
Epoch 2014 682.9108 1.0000 1.0000
Epoch 2015 671.1135 1.0000 1.0000
Epoch 2016 721.4614 1.0000 1.0000
Epoch 2017 672.5953 0.0000 0.0000
Epoch 2018 690.0134 1.0000 1.0000
Epoch 2019 704.8971 1.0000 1.0000
Epoch 2020 677.8008 1.0000 1.0000
Epoch 2021 715.5054 1.0000 1.0000
Epoch 2022 643.3242 1.0000 1.0000
Epoch 2023 739.7200 0.0000 0.0000
Epoch 2024 646.6123 0.0000 0.0000
Epoch 2025 750.1771 0.0000 0.0000
Epoch 2026 648.5093 1.0000 1.0000
Epoch 2027 705.6014 1.0000 1.0000
Epoch 2028 680.6979 1.0000 1.0000
Epoch 2029 696.9018 1.0000 1.0000
Epoch 2030 658.9214 1.0000 1.0000
Epoch 2031 738.0610 1.0000 1.0000
Epoch 2032 639.1757 1.0000 1.0000
Epoch 2033 710.7350 1.0000 1.0000
Epoch 2034 660.3442 1.0000 1.0000
Epoch 2035 712.3860 1.0000 1.0000
Epoch 2036 626.1615 0.0000 0.0000
Epoch 2037 712.7461 1.0000 1.0000
Epoch 2038 701.0323 1.0000 1.0000
Epoch 2039 700.8834 1.0000 1.0000
Epoch 2040 664.9413 1.0000 1.0000
Epoch 2041 674.5171 1.0000 1.0000
Epoch 2042 663.2268 1.0000 1.0000
Epoch 2043 648.6795 0.0000 0.0000
Epoch 2044 650.5912 1.0000 1.0000
Epoch 2045 645.1454 1.0000 1.0000
Epoch 2046 689.0850 1.0000 1.0000
Epoch 2047 647.1052 1.0000 1.0000
Epoch 2048 685.6519 1.0000 1.0000
Epoch 2049 624.4000 1.0000 1.0000
Epoch 2050 662.7766 1.0000 1.0000
Epoch 2051 676.4143 1.0000 1.0000
Epoch 2052 644.0699 1.0000 1.0000
Epoch 2053 669.7186 1.0000 1.0000
Epoch 2054 680.3209 0.0000 0.0000
Epoch 2055 675.4080 0.0000 0.0000
Epoch 2056 667.4084 1.0000 1.0000
Epoch 2057 700.7988 1.0000 1.0000
Epoch 2058 654.0173 1.0000 1.0000
Epoch 2059 679.6558 0.0000 0.0000
Epoch 2060 690.3464 1.0000 1.0000
Epoch 2061 654.3000 0.0000 0.0000
Epoch 2062 684.2150 0.0000 0.0000
Epoch 2063 667.4301 1.0000 1.0000
Epoch 2064 688.2429 1.0000 1.0000
Epoch 2065 656.5100 1.0000 1.0000
Epoch 2066 665.7170 1.0000 1.0000
Epoch 2067 638.9423 1.0000 1.0000
Epoch 2068 649.8229 1.0000 1.0000
Epoch 2069 664.5461 1.0000 1.0000
Epoch 2070 692.7419 0.0000 0.0000
Epoch 2071 680.3409 0.0000 0.0000
Epoch 2072 672.1926 0.0000 0.0000
Epoch 2073 678.4698 1.0000 1.0000
Epoch 2074 693.1090 1.0000 1.0000
Epoch 2075 666.0734 1.0000 1.0000
Epoch 2076 686.1236 0.0000 0.0000
Epoch 2077 702.1362 1.0000 1.0000
Epoch 2078 691.0469 0.0000 0.0000
Epoch 2079 673.7979 0.0000 0.0000
Epoch 2080 633.2526 0.0000 0.0000
Epoch 2081 657.8298 1.0000 1.0000
Epoch 2082 654.9882 1.0000 1.0000
Epoch 2083 701.1683 1.0000 1.0000
Epoch 2084 650.5467 1.0000 1.0000
Epoch 2085 717.8101 1.0000 1.0000
Epoch 2086 671.8841 1.0000 1.0000
Epoch 2087 684.3912 0.0000 0.0000
Epoch 2088 675.6367 1.0000 1.0000
Epoch 2089 682.8419 1.0000 1.0000
Epoch 2090 702.4838 0.0000 0.0000
Epoch 2091 676.9708 0.0000 0.0000
Epoch 2092 678.0810 0.0000 0.0000
Epoch 2093 692.3281 1.0000 1.0000
Epoch 2094 713.7682 1.0000 1.0000
Epoch 2095 692.5420 1.0000 1.0000
Epoch 2096 700.2563 1.0000 1.0000
Epoch 2097 710.8183 1.0000 1.0000
Epoch 2098 690.8832 0.0000 0.0000
Epoch 2099 652.6623 0.0000 0.0000
Epoch 2100 733.0962 1.0000 1.0000
Epoch 2101 675.3115 1.0000 1.0000
Epoch 2102 709.8375 0.0000 0.0000
Epoch 2103 660.2259 0.0000 0.0000
Epoch 2104 694.5238 0.0000 0.0000
Epoch 2105 690.5385 1.0000 1.0000
Epoch 2106 696.5522 1.0000 1.0000
Epoch 2107 736.3588 1.0000 1.0000
Epoch 2108 665.6240 1.0000 1.0000
Epoch 2109 677.7203 0.0000 0.0000
Epoch 2110 674.1863 0.0000 0.0000
Epoch 2111 665.9795 0.0000 0.0000
Epoch 2112 659.2081 1.0000 1.0000
Epoch 2113 672.7183 0.0000 0.0000
Epoch 2114 691.5142 1.0000 1.0000
Epoch 2115 640.1345 1.0000 1.0000
Epoch 2116 660.2002 1.0000 1.0000
Epoch 2117 646.2997 1.0000 1.0000
Epoch 2118 671.0451 1.0000 1.0000
Epoch 2119 684.5503 1.0000 1.0000
Epoch 2120 666.8381 1.0000 1.0000
Epoch 2121 636.3218 1.0000 1.0000
Epoch 2122 646.5228 1.0000 1.0000
Epoch 2123 649.2551 0.0000 0.0000
Epoch 2124 688.7347 1.0000 1.0000
Epoch 2125 671.0428 1.0000 1.0000
Epoch 2126 703.7925 1.0000 1.0000
Epoch 2127 665.5228 1.0000 1.0000
Epoch 2128 741.8726 1.0000 1.0000
Epoch 2129 673.7218 0.0000 0.0000
Epoch 2130 701.5351 0.0000 0.0000
Epoch 2131 668.3412 0.0000 0.0000
Epoch 2132 731.4725 1.0000 1.0000
Epoch 2133 665.8170 1.0000 1.0000
Epoch 2134 689.1253 1.0000 1.0000
Epoch 2135 671.4685 1.0000 1.0000
Epoch 2136 673.6706 1.0000 1.0000
Epoch 2137 680.7048 0.0000 0.0000
Epoch 2138 666.5455 0.0000 0.0000
Epoch 2139 645.2031 1.0000 1.0000
Epoch 2140 660.1143 1.0000 1.0000
Epoch 2141 678.1719 1.0000 1.0000
Epoch 2142 666.6044 0.0000 0.0000
Epoch 2143 663.5132 0.0000 0.0000
Epoch 2144 656.4473 1.0000 1.0000
Epoch 2145 707.2509 0.0000 0.0000
Epoch 2146 662.7948 1.0000 1.0000
Epoch 2147 697.0364 1.0000 1.0000
Epoch 2148 683.1306 1.0000 1.0000
Epoch 2149 662.1227 1.0000 1.0000
Epoch 2150 690.6372 0.0000 0.0000
Epoch 2151 647.9729 1.0000 1.0000
Epoch 2152 680.2968 1.0000 1.0000
Epoch 2153 670.2170 1.0000 1.0000
Epoch 2154 658.4169 1.0000 1.0000
Epoch 2155 656.6647 1.0000 1.0000
Epoch 2156 657.8289 0.0000 0.0000
Epoch 2157 662.6358 0.0000 0.0000
Epoch 2158 671.4833 0.0000 0.0000
Epoch 2159 658.3733 1.0000 1.0000
Epoch 2160 665.8463 1.0000 1.0000
Epoch 2161 683.9578 1.0000 1.0000
Epoch 2162 668.2020 1.0000 1.0000
Epoch 2163 656.3065 0.0000 0.0000
Epoch 2164 666.2019 1.0000 1.0000
Epoch 2165 648.2897 1.0000 1.0000
Epoch 2166 678.8403 1.0000 1.0000
Epoch 2167 676.0430 0.0000 0.0000
Epoch 2168 638.7136 0.0000 0.0000
Epoch 2169 689.8141 0.0000 0.0000
Epoch 2170 671.3983 1.0000 1.0000
Epoch 2171 685.1580 1.0000 1.0000
Epoch 2172 663.9377 1.0000 1.0000
Epoch 2173 650.1520 1.0000 1.0000
Epoch 2174 651.1743 0.0000 0.0000
Epoch 2175 653.9802 1.0000 1.0000
Epoch 2176 665.0562 1.0000 1.0000
Epoch 2177 654.3079 1.0000 1.0000
Epoch 2178 658.2774 1.0000 1.0000
Epoch 2179 676.8770 0.0000 0.0000
Epoch 2180 655.2312 0.0000 0.0000
Epoch 2181 662.0028 0.0000 0.0000
Epoch 2182 652.8521 1.0000 1.0000
Epoch 2183 656.2237 1.0000 1.0000
Epoch 2184 644.9830 1.0000 1.0000
Epoch 2185 663.5497 1.0000 1.0000
Epoch 2186 646.9208 1.0000 1.0000
Epoch 2187 651.2297 1.0000 1.0000
Epoch 2188 663.6356 1.0000 1.0000
Epoch 2189 699.3795 1.0000 1.0000
Epoch 2190 682.1746 1.0000 1.0000
Epoch 2191 655.6082 0.0000 0.0000
Epoch 2192 691.8766 0.0000 0.0000
Epoch 2193 683.4617 0.0000 0.0000
Epoch 2194 675.2751 0.0000 0.0000
Epoch 2195 687.2733 1.0000 1.0000
Epoch 2196 667.7721 0.0000 0.0000
Epoch 2197 651.4023 1.0000 1.0000
Epoch 2198 628.3923 1.0000 1.0000
Epoch 2199 666.9702 1.0000 1.0000
Epoch 2200 667.7322 1.0000 1.0000
Epoch 2201 673.1542 1.0000 1.0000
Epoch 2202 655.9326 1.0000 1.0000
Epoch 2203 698.8592 1.0000 1.0000
Epoch 2204 680.0074 1.0000 1.0000
Epoch 2205 682.5442 0.0000 0.0000
Epoch 2206 665.2816 1.0000 1.0000
Epoch 2207 698.3364 1.0000 1.0000
Epoch 2208 673.8694 1.0000 1.0000
Epoch 2209 650.8894 0.0000 0.0000
Epoch 2210 641.5455 1.0000 1.0000
Epoch 2211 680.1617 1.0000 1.0000
Epoch 2212 660.9901 1.0000 1.0000
Epoch 2213 647.1152 1.0000 1.0000
Epoch 2214 648.8657 0.0000 0.0000
Epoch 2215 664.4446 1.0000 1.0000
Epoch 2216 675.4346 0.0000 0.0000
Epoch 2217 671.3913 1.0000 1.0000
Epoch 2218 673.7270 0.0000 0.0000
Epoch 2219 680.8549 0.0000 0.0000
Epoch 2220 680.9459 1.0000 1.0000
Epoch 2221 739.3265 1.0000 1.0000
Epoch 2222 655.8083 1.0000 1.0000
Epoch 2223 702.1636 1.0000 1.0000
Epoch 2224 644.8632 1.0000 1.0000
Epoch 2225 719.8647 1.0000 1.0000
Epoch 2226 657.7460 0.0000 0.0000
Epoch 2227 682.4979 0.0000 0.0000
Epoch 2228 648.4780 0.0000 0.0000
Epoch 2229 649.6049 1.0000 1.0000
Epoch 2230 648.9088 1.0000 1.0000
Epoch 2231 647.2937 1.0000 1.0000
Epoch 2232 656.2830 0.0000 0.0000
Epoch 2233 653.6282 1.0000 1.0000
Epoch 2234 676.9382 0.0000 0.0000
Epoch 2235 668.6202 0.0000 0.0000
Epoch 2236 667.6755 1.0000 1.0000
Epoch 2237 680.6105 1.0000 1.0000
Epoch 2238 669.1000 1.0000 1.0000
Epoch 2239 666.1605 1.0000 1.0000
Epoch 2240 686.8461 1.0000 1.0000
Epoch 2241 644.6663 1.0000 1.0000
Epoch 2242 653.0638 1.0000 1.0000
Epoch 2243 647.6292 1.0000 1.0000
Epoch 2244 689.1284 0.0000 0.0000
Epoch 2245 654.7084 0.0000 0.0000
Epoch 2246 666.1445 1.0000 1.0000
Epoch 2247 670.3116 1.0000 1.0000
Epoch 2248 658.2074 1.0000 1.0000
Epoch 2249 661.8454 0.0000 0.0000
Epoch 2250 668.3890 1.0000 1.0000
Epoch 2251 642.5751 1.0000 1.0000
Epoch 2252 692.0399 1.0000 1.0000
Epoch 2253 636.6339 0.0000 0.0000
Epoch 2254 669.9589 1.0000 1.0000
Epoch 2255 639.2684 0.0000 0.0000
Epoch 2256 671.1013 1.0000 1.0000
Epoch 2257 648.9348 1.0000 1.0000
Epoch 2258 654.9766 1.0000 1.0000
Epoch 2259 649.8065 1.0000 1.0000
Epoch 2260 673.6332 1.0000 1.0000
Epoch 2261 679.7290 1.0000 1.0000
Epoch 2262 660.6974 0.0000 0.0000
Epoch 2263 662.0293 0.0000 0.0000
Epoch 2264 676.3628 0.0000 0.0000
Epoch 2265 683.1453 1.0000 1.0000
Epoch 2266 639.8694 1.0000 1.0000
Epoch 2267 675.1544 1.0000 1.0000
Epoch 2268 652.6348 1.0000 1.0000
Epoch 2269 701.6133 1.0000 1.0000
Epoch 2270 648.2762 0.0000 0.0000
Epoch 2271 672.9077 0.0000 0.0000
Epoch 2272 646.5868 1.0000 1.0000
Epoch 2273 678.3295 1.0000 1.0000
Epoch 2274 663.3598 0.0000 0.0000
Epoch 2275 670.2977 1.0000 1.0000
Epoch 2276 667.4765 1.0000 1.0000
Epoch 2277 689.2640 0.0000 0.0000
Epoch 2278 650.9887 1.0000 1.0000
Epoch 2279 656.7493 1.0000 1.0000
Epoch 2280 653.2565 1.0000 1.0000
Epoch 2281 632.9890 1.0000 1.0000
Epoch 2282 644.8152 0.0000 0.0000
Epoch 2283 677.4116 1.0000 1.0000
Epoch 2284 650.4791 1.0000 1.0000
Epoch 2285 662.3265 0.0000 0.0000
Epoch 2286 635.0214 1.0000 1.0000
Epoch 2287 633.6087 1.0000 1.0000
Epoch 2288 676.4189 1.0000 1.0000
Epoch 2289 628.6359 1.0000 1.0000
Epoch 2290 667.3647 1.0000 1.0000
Epoch 2291 651.4202 1.0000 1.0000
Epoch 2292 649.3441 1.0000 1.0000
Epoch 2293 673.9852 1.0000 1.0000
Epoch 2294 680.3937 1.0000 1.0000
Epoch 2295 637.1647 1.0000 1.0000
Epoch 2296 625.8337 0.0000 0.0000
Epoch 2297 643.7000 1.0000 1.0000
Epoch 2298 675.3857 1.0000 1.0000
Epoch 2299 643.1427 1.0000 1.0000
Epoch 2300 666.3351 1.0000 1.0000
Epoch 2301 641.2244 1.0000 1.0000
Epoch 2302 681.4888 1.0000 1.0000
Epoch 2303 648.9312 0.0000 0.0000
Epoch 2304 674.1117 0.0000 0.0000
Epoch 2305 677.9426 0.0000 0.0000
Epoch 2306 648.7997 1.0000 1.0000
Epoch 2307 647.2470 1.0000 1.0000
Epoch 2308 642.5514 1.0000 1.0000
Epoch 2309 648.6976 1.0000 1.0000
Epoch 2310 663.8967 0.0000 0.0000
Epoch 2311 644.8310 1.0000 1.0000
Epoch 2312 650.7957 1.0000 1.0000
Epoch 2313 631.9605 0.0000 0.0000
Epoch 2314 657.8786 1.0000 1.0000
Epoch 2315 639.6299 1.0000 1.0000
Epoch 2316 665.4319 0.0000 0.0000
Epoch 2317 680.9847 0.0000 0.0000
Epoch 2318 666.9092 0.0000 0.0000
Epoch 2319 681.5920 1.0000 1.0000
Epoch 2320 645.9199 1.0000 1.0000
Epoch 2321 687.0372 1.0000 1.0000
Epoch 2322 655.4564 1.0000 1.0000
Epoch 2323 676.3696 1.0000 1.0000
Epoch 2324 643.1119 0.0000 0.0000
Epoch 2325 644.9255 0.0000 0.0000
Epoch 2326 635.9111 1.0000 1.0000
Epoch 2327 637.2137 1.0000 1.0000
Epoch 2328 637.8116 1.0000 1.0000
Epoch 2329 644.7700 1.0000 1.0000
Epoch 2330 653.7601 0.0000 0.0000
Epoch 2331 632.8514 1.0000 1.0000
Epoch 2332 645.6842 1.0000 1.0000
Epoch 2333 661.7725 0.0000 0.0000
Epoch 2334 656.2426 1.0000 1.0000
Epoch 2335 638.5735 0.0000 0.0000
Epoch 2336 652.2062 1.0000 1.0000
Epoch 2337 634.6413 1.0000 1.0000
Epoch 2338 654.9941 1.0000 1.0000
Epoch 2339 679.5402 1.0000 1.0000
Epoch 2340 657.8538 0.0000 0.0000
Epoch 2341 669.3813 0.0000 0.0000
Epoch 2342 664.8716 1.0000 1.0000
Epoch 2343 652.3098 1.0000 1.0000
Epoch 2344 673.9811 0.0000 0.0000
Epoch 2345 691.8314 0.0000 0.0000
Epoch 2346 673.3932 1.0000 1.0000
Epoch 2347 653.0734 1.0000 1.0000
Epoch 2348 680.6802 1.0000 1.0000
Epoch 2349 723.0339 1.0000 1.0000
Epoch 2350 706.2048 1.0000 1.0000
Epoch 2351 672.6605 1.0000 1.0000
Epoch 2352 737.4080 1.0000 1.0000
Epoch 2353 659.6934 1.0000 1.0000
Epoch 2354 728.4164 0.0000 0.0000
Epoch 2355 645.8085 0.0000 0.0000
Epoch 2356 714.8328 1.0000 1.0000
Epoch 2357 654.5169 1.0000 1.0000
Epoch 2358 745.0867 1.0000 1.0000
Epoch 2359 672.7452 1.0000 1.0000
Epoch 2360 691.4236 1.0000 1.0000
Epoch 2361 675.5005 1.0000 1.0000
Epoch 2362 702.0800 1.0000 1.0000
Epoch 2363 663.6254 1.0000 1.0000
Epoch 2364 686.7879 0.0000 0.0000
Epoch 2365 661.1716 0.0000 0.0000
Epoch 2366 671.7230 0.0000 0.0000
Epoch 2367 670.2624 1.0000 1.0000
Epoch 2368 682.8428 1.0000 1.0000
Epoch 2369 684.8862 1.0000 1.0000
Epoch 2370 665.2162 1.0000 1.0000
Epoch 2371 672.3398 1.0000 1.0000
Epoch 2372 679.3447 1.0000 1.0000
Epoch 2373 635.7109 1.0000 1.0000
Epoch 2374 653.6096 1.0000 1.0000
Epoch 2375 641.9397 1.0000 1.0000
Epoch 2376 666.9487 1.0000 1.0000
Epoch 2377 649.0452 0.0000 0.0000
Epoch 2378 657.6871 1.0000 1.0000
Epoch 2379 642.6631 1.0000 1.0000
Epoch 2380 631.8123 1.0000 1.0000
Epoch 2381 670.3830 1.0000 1.0000
Epoch 2382 642.6128 0.0000 0.0000
Epoch 2383 655.0667 0.0000 0.0000
Epoch 2384 642.0535 0.0000 0.0000
Epoch 2385 652.5884 1.0000 1.0000
Epoch 2386 657.5221 1.0000 1.0000
Epoch 2387 647.6692 1.0000 1.0000
Epoch 2388 636.8514 1.0000 1.0000
Epoch 2389 634.1709 1.0000 1.0000
Epoch 2390 659.1382 1.0000 1.0000
Epoch 2391 626.7017 0.0000 0.0000
Epoch 2392 633.4149 0.0000 0.0000
Epoch 2393 617.9531 0.0000 0.0000
Epoch 2394 675.1665 0.0000 0.0000
Epoch 2395 644.7718 1.0000 1.0000
Epoch 2396 676.5583 1.0000 1.0000
Epoch 2397 666.9727 1.0000 1.0000
Epoch 2398 646.2078 1.0000 1.0000
Epoch 2399 662.3123 1.0000 1.0000
Epoch 2400 689.2275 1.0000 1.0000
Epoch 2401 650.2037 1.0000 1.0000
Epoch 2402 673.5366 1.0000 1.0000
Epoch 2403 652.9151 1.0000 1.0000
Epoch 2404 680.8980 1.0000 1.0000
Epoch 2405 676.5381 1.0000 1.0000
Epoch 2406 670.3847 0.0000 0.0000
Epoch 2407 673.4349 0.0000 0.0000
Epoch 2408 679.2523 0.0000 0.0000
Epoch 2409 669.3344 1.0000 1.0000
Epoch 2410 660.2148 1.0000 1.0000
Epoch 2411 684.8804 1.0000 1.0000
Epoch 2412 655.8472 1.0000 1.0000
Epoch 2413 690.5784 1.0000 1.0000
Epoch 2414 640.9684 1.0000 1.0000
Epoch 2415 723.0739 0.0000 0.0000
Epoch 2416 652.3707 0.0000 0.0000
Epoch 2417 737.1876 1.0000 1.0000
Epoch 2418 648.4512 1.0000 1.0000
Epoch 2419 710.9118 1.0000 1.0000
Epoch 2420 638.7924 1.0000 1.0000
Epoch 2421 663.0214 1.0000 1.0000
Epoch 2422 668.8199 1.0000 1.0000
Epoch 2423 647.8237 1.0000 1.0000
Epoch 2424 654.9838 1.0000 1.0000
Epoch 2425 669.0399 1.0000 1.0000
